Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.750000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
33	7.200049e+04	4.186478e+01	5.946958e+00	1.120429e+00	1.436329e-04	2.229831e-01	2.336818e-01	1.609187e-01	-6.067900e-03	-1.607668e-02	1.506732e-03
34	7.200050e+04	4.313503e+01	5.971418e+00	1.117985e+00	-1.313227e-04	2.214341e-01	2.334379e-01	1.603434e-01	-6.291057e-03	-1.589149e-02	1.622035e-03
35	7.200049e+04	4.438379e+01	5.996533e+00	1.115272e+00	1.246267e-04	2.201010e-01	2.332186e-01	1.597710e-01	-6.483935e-03	-1.569561e-02	1.724406e-03
36	7.200049e+04	4.560881e+01	6.021396e+00	1.111872e+00	-1.174086e-04	2.190958e-01	2.331965e-01	1.591742e-01	-6.635596e-03	-1.551165e-02	1.826503e-03
37	7.200051e+04	4.685774e+01	6.046407e+00	1.107913e+00	1.123461e-04	2.182133e-01	2.329568e-01	1.585092e-01	-6.796143e-03	-1.532023e-02	1.920002e-03
38	7.200051e+04	4.812769e+01	6.071786e+00	1.103702e+00	-1.043355e-04	2.174990e-01	2.323029e-01	1.578152e-01	-7.023036e-03	-1.513696e-02	2.016566e-03
39	7.200049e+04	4.939823e+01	6.096075e+00	1.099272e+00	1.014716e-04	2.171596e-01	2.315597e-01	1.571214e-01	-7.353731e-03	-1.494694e-02	2.103560e-03
40	7.200049e+04	5.065087e+01	6.120677e+00	1.094812e+00	-9.715933e-05	2.167223e-01	2.308081e-01	1.564662e-01	-7.667388e-03	-1.475594e-02	2.192990e-03
41	7.200051e+04	5.186778e+01	6.143894e+00	1.090278e+00	9.450955e-05	2.163170e-01	2.298545e-01	1.557523e-01	-7.975477e-03	-1.456760e-02	2.273913e-03
42	7.200049e+04	5.312151e+01	6.167302e+00	1.085658e+00	-9.122855e-05	2.158612e-01	2.288663e-01	1.549587e-01	-8.363966e-03	-1.437624e-02	2.354204e-03
43	7.200049e+04	5.439294e+01	6.190797e+00	1.080627e+00	8.872499e-05	2.150685e-01	2.279340e-01	1.541088e-01	-8.704523e-03	-1.418925e-02	2.422853e-03
44	7.200051e+04	5.564795e+01	6.213292e+00	1.075108e+00	-8.666551e-05	2.141483e-01	2.271715e-01	1.532472e-01	-9.013025e-03	-1.400177e-02	2.495194e-03
45	7.200049e+04	5.686254e+01	6.236326e+00	1.069454e+00	8.667577e-05	2.130161e-01	2.264582e-01	1.523971e-01	-9.206629e-03	-1.381681e-02	2.559849e-03
46	7.200050e+04	5.811786e+01	6.258565e+00	1.063515e+00	-8.323079e-05	2.119462e-01	2.256362e-01	1.516035e-01	-9.334196e-03	-1.363113e-02	2.626128e-03
47	7.200052e+04	5.938993e+01	6.280504e+00	1.057518e+00	8.464949e-05	2.113706e-01	2.251336e-01	1.509476e-01	-9.473515e-03	-1.344557e-02	2.689380e-03
48	7.200050e+04	6.064682e+01	6.302132e+00	1.051378e+00	-8.446017e-05	2.112233e-01	2.250217e-01	1.503746e-01	-9.653629e-03	-1.325887e-02	2.752179e-03
49	7.200049e+04	6.186095e+01	6.322670e+00	1.045617e+00	8.594646e-05	2.110054e-01	2.248395e-01	1.498606e-01	-9.797977e-03	-1.307479e-02	2.806799e-03
50	7.200048e+04	6.312056e+01	6.343746e+00	1.040058e+00	-8.724535e-05	2.105357e-01	2.247415e-01	1.492919e-01	-9.797089e-03	-1.289035e-02	2.861727e-03
51	7.200050e+04	6.437122e+01	6.366029e+00	1.034405e+00	9.176078e-05	2.099669e-01	2.247078e-01	1.487522e-01	-9.701159e-03	-1.270620e-02	2.908433e-03
52	7.200050e+04	6.563755e+01	6.386332e+00	1.028557e+00	-9.383661e-05	2.090884e-01	2.247330e-01	1.480948e-01	-9.634774e-03	-1.252356e-02	2.967986e-03
53	7.200050e+04	6.689892e+01	6.407848e+00	1.022699e+00	9.730958e-05	2.082032e-01	2.246149e-01	1.473580e-01	-9.586807e-03	-1.234591e-02	3.014237e-03
54	7.200051e+04	6.811652e+01	6.429430e+00	1.016791e+00	-9.959307e-05	2.076139e-01	2.242993e-01	1.463352e-01	-9.624943e-03	-1.215940e-02	3.071535e-03
55	7.200049e+04	6.937602e+01	6.449968e+00	1.010701e+00	1.014612e-04	2.070043e-01	2.237034e-01	1.453397e-01	-9.687125e-03	-1.199234e-02	3.109664e-03
56	7.200046e+04	7.065012e+01	6.471608e+00	1.004704e+00	-1.074992e-04	2.062531e-01	2.230453e-01	1.440139e-01	-9.758952e-03	-1.179392e-02	3.165910e-03
57	7.200048e+04	7.191071e+01	6.491878e+00	9.986854e-01	1.118319e-04	2.053557e-01	2.226651e-01	1.429069e-01	-9.922805e-03	-1.164315e-02	3.201658e-03
58	7.200048e+04	7.313443e+01	6.513869e+00	9.922203e-01	-1.215435e-04	2.044834e-01	2.225592e-01	1.410891e-01	-1.018041e-02	-1.141090e-02	3.242004e-03
59	7.200048e+04	7.439701e+01	6.534755e+00	9.854303e-01	1.197168e-04	2.035176e-01	2.221541e-01	1.397645e-01	-1.051207e-02	-1.130334e-02	3.272056e-03
60	7.200057e+04	7.561620e+01	6.555689e+00	9.782602e-01	-1.311402e-04	2.026824e-01	2.217489e-01	1.369880e-01	-1.096000e-02	-1.099879e-02	3.301629e-03
