Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
33	7.200481e+04	4.187165e+01	5.478263e+00	4.631710e-02	-8.046308e-05	1.062665e+00	6.130112e-01	5.641442e-01	3.150795e-02	-2.161972e-01	-3.962357e-03
34	7.200483e+04	4.312818e+01	5.530399e+00	4.927016e-02	6.151536e-05	1.061236e+00	6.111853e-01	5.635753e-01	3.284344e-02	-2.149528e-01	-4.033161e-03
35	7.200487e+04	4.438043e+01	5.581350e+00	5.282873e-02	-6.108193e-05	1.059328e+00	6.096094e-01	5.630390e-01	3.343748e-02	-2.138433e-01	-4.081805e-03
36	7.200535e+04	4.562329e+01	5.631173e+00	5.624235e-02	4.825753e-05	1.056509e+00	6.082110e-01	5.624574e-01	3.389508e-02	-2.127251e-01	-4.165250e-03
37	7.200544e+04	4.687082e+01	5.679989e+00	5.887152e-02	-5.424016e-05	1.052910e+00	6.068563e-01	5.619331e-01	3.489874e-02	-2.117185e-01	-4.275055e-03
38	7.200469e+04	4.812651e+01	5.728143e+00	6.079063e-02	3.738161e-05	1.048802e+00	6.059312e-01	5.614334e-01	3.654038e-02	-2.107464e-01	-4.405097e-03
39	7.200456e+04	4.938184e+01	5.775228e+00	6.250821e-02	-3.595151e-05	1.044891e+00	6.055273e-01	5.610284e-01	3.818635e-02	-2.099444e-01	-4.462667e-03
40	7.200462e+04	5.062828e+01	5.821599e+00	6.428714e-02	2.372036e-05	1.041072e+00	6.054007e-01	5.607319e-01	3.933904e-02	-2.091352e-01	-4.548780e-03
41	7.200468e+04	5.187123e+01	5.867808e+00	6.635530e-02	-2.315357e-05	1.037201e+00	6.056741e-01	5.606110e-01	4.017568e-02	-2.084210e-01	-4.593387e-03
42	7.200470e+04	5.312473e+01	5.914042e+00	6.885207e-02	5.722487e-06	1.033139e+00	6.058024e-01	5.606872e-01	4.077287e-02	-2.076834e-01	-4.600723e-03
43	7.200470e+04	5.438107e+01	5.959735e+00	7.129654e-02	-1.049194e-05	1.029053e+00	6.055241e-01	5.608449e-01	4.110574e-02	-2.069688e-01	-4.569451e-03
44	7.200448e+04	5.563115e+01	6.005115e+00	7.334291e-02	-1.936248e-06	1.025047e+00	6.048086e-01	5.609104e-01	4.159231e-02	-2.062927e-01	-4.550201e-03
45	7.200450e+04	5.687279e+01	6.050179e+00	7.535367e-02	5.912500e-06	1.021107e+00	6.036704e-01	5.608187e-01	4.166096e-02	-2.056493e-01	-4.509037e-03
46	7.200438e+04	5.812340e+01	6.095111e+00	7.709956e-02	-1.752514e-05	1.017799e+00	6.023527e-01	5.606451e-01	4.141831e-02	-2.050838e-01	-4.486184e-03
47	7.200450e+04	5.938027e+01	6.138958e+00	7.850561e-02	2.006349e-05	1.014488e+00	6.009861e-01	5.604589e-01	4.115656e-02	-2.045121e-01	-4.467239e-03
48	7.200435e+04	6.063341e+01	6.181891e+00	7.940086e-02	-3.179029e-05	1.010561e+00	5.994729e-01	5.602351e-01	4.081953e-02	-2.039618e-01	-4.460736e-03
49	7.200438e+04	6.187754e+01	6.224237e+00	8.007679e-02	2.902939e-05	1.006555e+00	5.978217e-01	5.600445e-01	4.026623e-02	-2.033667e-01	-4.424810e-03
50	7.200430e+04	6.312449e+01	6.266495e+00	8.089015e-02	-4.295589e-05	1.002783e+00	5.959721e-01	5.598981e-01	3.961821e-02	-2.027711e-01	-4.410075e-03
51	7.200441e+04	6.437761e+01	6.308589e+00	8.216509e-02	4.244818e-05	9.986902e-01	5.939406e-01	5.597950e-01	3.878150e-02	-2.021742e-01	-4.411239e-03
52	7.200403e+04	6.562962e+01	6.350426e+00	8.354333e-02	-5.644579e-05	9.944848e-01	5.919930e-01	5.595886e-01	3.814186e-02	-2.016490e-01	-4.407090e-03
53	7.200404e+04	6.687615e+01	6.391753e+00	8.443620e-02	6.584108e-05	9.903238e-01	5.903513e-01	5.593795e-01	3.762224e-02	-2.011451e-01	-4.396026e-03
54	7.200401e+04	6.812248e+01	6.432513e+00	8.507653e-02	-8.132495e-05	9.859074e-01	5.888183e-01	5.589850e-01	3.705324e-02	-2.006784e-01	-4.381990e-03
55	7.200381e+04	6.937711e+01	6.471936e+00	8.501606e-02	8.176413e-05	9.811881e-01	5.870824e-01	5.587184e-01	3.631496e-02	-2.002569e-01	-4.364070e-03
56	7.200416e+04	7.063583e+01	6.511301e+00	8.463176e-02	-1.092796e-04	9.762560e-01	5.853775e-01	5.580137e-01	3.546836e-02	-1.997534e-01	-4.247237e-03
57	7.200420e+04	7.188792e+01	6.549129e+00	8.447214e-02	9.995273e-05	9.714451e-01	5.837142e-01	5.575026e-01	3.479639e-02	-1.994103e-01	-4.067075e-03
58	7.200418e+04	7.313151e+01	6.587796e+00	8.426352e-02	-1.228561e-04	9.666000e-01	5.820644e-01	5.557711e-01	3.408204e-02	-1.988240e-01	-3.880554e-03
59	7.200431e+04	7.437663e+01	6.624204e+00	8.442304e-02	8.221632e-05	9.621052e-01	5.802386e-01	5.547990e-01	3.317629e-02	-1.986944e-01	-3.715638e-03
60	7.200391e+04	7.562715e+01	6.662235e+00	8.472411e-02	-9.432019e-05	9.577672e-01	5.786005e-01	5.508881e-01	3.183831e-02	-1.978461e-01	-3.547093e-03
61	7.200359e+04	7.687659e+01	6.696499e+00	8.474498e-02	-6.094863e-05	9.537190e-01	5.758222e-01	5.494260e-01	3.018095e-02	-1.981699e-01	-3.449802e-03
62	7.191498e+04	7.813880e+01	6.732480e+00	8.448700e-02	1.859448e-04	9.496112e-01	5.721331e-01	5.406830e-01	2.823447e-02	-1.966806e-01	-3.271471e-03
63	7.191500e+04	7.938266e+01	6.761933e+00	8.395132e-02	-8.864821e-04	9.459274e-01	5.679553e-01	5.408520e-01	2.630490e-02	-1.978152e-01	-3.234834e-03
64	5.938324e+03	8.124994e+01	6.889564e+00	7.985872e-02	-1.649128e-02	1.006489e+00	5.269200e-01	5.130242e-01	5.485791e-02	-2.267923e-01	-7.028067e-03
65	1.380620e+05	8.124975e+01	6.800404e+00	8.279625e-02	3.624348e-03	9.309338e-01	5.422502e-01	5.194278e-01	2.143723e-02	-1.939287e-01	-2.926449e-03
