Time (s)	9.993750e+03	dt_sampled - EXTRA_TIME	3.743750e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
81	1.380611e+05	1.012500e+02	4.119365e+00	1.351570e+00	1.278779e-03	4.360436e-01	3.607713e-01	2.831220e-01	-2.511679e-02	-5.086053e-02	-1.684081e-03
82	5.938598e+03	1.037499e+02	4.173860e+00	1.353343e+00	-1.175327e-03	4.353731e-01	3.582429e-01	2.828790e-01	-2.745475e-02	-4.997688e-02	-1.445149e-04
83	1.380610e+05	1.037501e+02	4.176968e+00	1.354267e+00	-1.110982e-03	4.325451e-01	3.601296e-01	2.819351e-01	-2.717067e-02	-5.004179e-02	-1.104968e-03
84	5.938598e+03	1.062499e+02	4.232061e+00	1.354199e+00	7.575052e-04	4.315226e-01	3.585810e-01	2.811570e-01	-3.001090e-02	-4.882695e-02	5.201056e-04
85	1.380610e+05	1.062502e+02	4.234820e+00	1.355224e+00	9.730775e-04	4.297470e-01	3.594525e-01	2.802982e-01	-2.878092e-02	-4.924183e-02	-5.301388e-04
86	5.938598e+03	1.087499e+02	4.289275e+00	1.353622e+00	-1.279765e-03	4.282595e-01	3.580772e-01	2.794453e-01	-3.123527e-02	-4.749532e-02	6.979085e-04
87	1.380611e+05	1.087499e+02	4.291395e+00	1.354687e+00	-8.138918e-04	4.278268e-01	3.583407e-01	2.788534e-01	-3.046247e-02	-4.846501e-02	6.262348e-05
88	5.938598e+03	1.112499e+02	4.344872e+00	1.353165e+00	1.154702e-04	4.261505e-01	3.572588e-01	2.775544e-01	-3.224933e-02	-4.646465e-02	9.024752e-04
89	1.380610e+05	1.112504e+02	4.346852e+00	1.354175e+00	7.496633e-04	4.268481e-01	3.575323e-01	2.772606e-01	-3.192784e-02	-4.764702e-02	6.901631e-04
90	5.938598e+03	1.137499e+02	4.401307e+00	1.353293e+00	-1.262696e-03	4.232648e-01	3.576526e-01	2.756154e-01	-3.369495e-02	-4.558817e-02	1.378598e-03
91	1.380611e+05	1.137506e+02	4.402362e+00	1.352961e+00	-5.934193e-04	4.252473e-01	3.570114e-01	2.756793e-01	-3.331673e-02	-4.685079e-02	1.178178e-03
92	5.938605e+03	1.162498e+02	4.458437e+00	1.351978e+00	-5.730350e-05	4.214264e-01	3.586392e-01	2.732687e-01	-3.528926e-02	-4.490545e-02	2.047570e-03
93	1.380611e+05	1.162505e+02	4.457520e+00	1.350955e+00	5.585501e-04	4.232944e-01	3.566863e-01	2.738347e-01	-3.429367e-02	-4.608245e-02	1.696235e-03
94	5.938598e+03	1.187499e+02	4.514524e+00	1.349901e+00	-1.131940e-03	4.204321e-01	3.579950e-01	2.706478e-01	-3.647976e-02	-4.409849e-02	2.717174e-03
95	1.380609e+05	1.187510e+02	4.512794e+00	1.348553e+00	-4.428121e-04	4.210154e-01	3.564116e-01	2.718630e-01	-3.551299e-02	-4.531281e-02	2.151966e-03
96	5.938598e+03	1.212500e+02	4.568462e+00	1.346293e+00	-4.373211e-04	4.209189e-01	3.563464e-01	2.679262e-01	-3.769540e-02	-4.321245e-02	3.075384e-03
97	1.380610e+05	1.212506e+02	4.566760e+00	1.345141e+00	4.407137e-04	4.194746e-01	3.559371e-01	2.695466e-01	-3.676898e-02	-4.454952e-02	2.605155e-03
98	5.938598e+03	1.237499e+02	4.620352e+00	1.342593e+00	-1.367358e-03	4.209056e-01	3.549733e-01	2.651713e-01	-3.766960e-02	-4.224697e-02	3.010432e-03
99	1.380611e+05	1.237505e+02	4.619497e+00	1.342066e+00	-3.025965e-04	4.177093e-01	3.552416e-01	2.671873e-01	-3.735200e-02	-4.377180e-02	3.030445e-03
100	5.938598e+03	1.262499e+02	4.671375e+00	1.339390e+00	-9.193310e-04	4.186360e-01	3.546810e-01	2.623624e-01	-3.714784e-02	-4.138187e-02	3.007471e-03
101	1.380611e+05	1.262501e+02	4.671676e+00	1.339403e+00	3.611469e-04	4.156183e-01	3.548751e-01	2.646877e-01	-3.772786e-02	-4.302662e-02	3.452781e-03
102	5.938606e+03	1.287499e+02	4.723861e+00	1.336840e+00	-1.343373e-03	4.149674e-01	3.563502e-01	2.597826e-01	-3.774874e-02	-4.046014e-02	3.323544e-03
103	1.380612e+05	1.287501e+02	4.724664e+00	1.337059e+00	-2.247167e-04	4.134978e-01	3.547487e-01	2.624209e-01	-3.809940e-02	-4.226550e-02	3.807595e-03
