Time (s)	1.100000e+04	dt_sampled - EXTRA_TIME	5.000000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
33	7.200606e+04	4.187104e+01	8.825696e-01	6.530353e-01	-2.276261e-03	5.821593e-01	5.311956e-01	3.916424e-01	6.123495e-02	-9.679647e-02	-5.976616e-02
34	7.200596e+04	4.312565e+01	9.440767e-01	6.939893e-01	1.690492e-03	5.886327e-01	5.340703e-01	3.953747e-01	5.820510e-02	-9.555673e-02	-5.883071e-02
35	7.200592e+04	4.437776e+01	9.955151e-01	7.267901e-01	-1.298769e-03	5.917396e-01	5.343199e-01	3.986889e-01	5.365483e-02	-9.707452e-02	-5.893970e-02
36	7.200595e+04	4.562721e+01	1.041835e+00	7.558981e-01	9.702824e-04	5.939347e-01	5.337353e-01	4.004928e-01	5.031439e-02	-9.629676e-02	-5.795810e-02
37	7.200602e+04	4.687171e+01	1.084269e+00	7.816648e-01	-7.958864e-04	5.957045e-01	5.330228e-01	4.025809e-01	4.682570e-02	-9.703317e-02	-5.757941e-02
38	7.200611e+04	4.812513e+01	1.123917e+00	8.057331e-01	6.079798e-04	5.978107e-01	5.327793e-01	4.034770e-01	4.388316e-02	-9.651399e-02	-5.660994e-02
39	7.200598e+04	4.937845e+01	1.161238e+00	8.283021e-01	-5.073722e-04	5.996453e-01	5.327943e-01	4.047924e-01	4.090165e-02	-9.688436e-02	-5.602249e-02
40	7.200619e+04	5.062893e+01	1.196751e+00	8.494275e-01	3.795229e-04	6.010865e-01	5.329195e-01	4.054925e-01	3.783887e-02	-9.647889e-02	-5.513690e-02
41	7.200608e+04	5.187349e+01	1.230658e+00	8.690858e-01	-3.291332e-04	6.023597e-01	5.328952e-01	4.067052e-01	3.459137e-02	-9.660511e-02	-5.448844e-02
42	7.200605e+04	5.312360e+01	1.263018e+00	8.877795e-01	2.396451e-04	6.036994e-01	5.327486e-01	4.075489e-01	3.157935e-02	-9.625683e-02	-5.365812e-02
43	7.200623e+04	5.437890e+01	1.294225e+00	9.058470e-01	-2.151812e-04	6.046059e-01	5.324472e-01	4.086949e-01	2.897738e-02	-9.626777e-02	-5.298142e-02
44	7.200628e+04	5.563035e+01	1.324418e+00	9.236119e-01	1.506298e-04	6.047199e-01	5.321433e-01	4.094503e-01	2.649600e-02	-9.594429e-02	-5.218737e-02
45	7.200623e+04	5.687693e+01	1.354117e+00	9.411556e-01	-1.401851e-04	6.046061e-01	5.320673e-01	4.103432e-01	2.408781e-02	-9.587168e-02	-5.150299e-02
46	7.200616e+04	5.812374e+01	1.383383e+00	9.579855e-01	9.514571e-05	6.045815e-01	5.320833e-01	4.109547e-01	2.172878e-02	-9.557422e-02	-5.073052e-02
47	7.200629e+04	5.937850e+01	1.412146e+00	9.742274e-01	-9.017253e-05	6.045119e-01	5.317540e-01	4.117395e-01	1.961953e-02	-9.544261e-02	-5.003220e-02
48	7.200624e+04	6.063251e+01	1.440639e+00	9.897795e-01	4.368697e-05	6.045468e-01	5.312029e-01	4.123285e-01	1.790597e-02	-9.514766e-02	-4.929915e-02
49	7.200613e+04	6.188033e+01	1.468757e+00	1.004803e+00	-4.616337e-05	6.047497e-01	5.308867e-01	4.129267e-01	1.631789e-02	-9.498133e-02	-4.860734e-02
50	7.200618e+04	6.312585e+01	1.496661e+00	1.019483e+00	1.296936e-05	6.050832e-01	5.305926e-01	4.133167e-01	1.465340e-02	-9.469370e-02	-4.788523e-02
51	7.200623e+04	6.437816e+01	1.524745e+00	1.034022e+00	-1.493738e-05	6.054785e-01	5.301713e-01	4.138225e-01	1.313778e-02	-9.449391e-02	-4.721957e-02
52	7.200641e+04	6.562878e+01	1.552905e+00	1.048552e+00	-2.269499e-05	6.058888e-01	5.296781e-01	4.142450e-01	1.172715e-02	-9.420844e-02	-4.652295e-02
53	7.200645e+04	6.687804e+01	1.580945e+00	1.063329e+00	2.455642e-05	6.064791e-01	5.292301e-01	4.147536e-01	1.033537e-02	-9.399586e-02	-4.588173e-02
54	7.200638e+04	6.812241e+01	1.609312e+00	1.077923e+00	-5.783906e-05	6.067139e-01	5.288564e-01	4.151586e-01	8.993043e-03	-9.367981e-02	-4.522813e-02
55	7.200641e+04	6.937644e+01	1.637820e+00	1.092000e+00	5.647084e-05	6.063247e-01	5.282677e-01	4.157865e-01	7.851158e-03	-9.347566e-02	-4.463093e-02
