Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.737500e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
33	7.200606e+04	4.187104e+01	8.011038e-01	7.127035e-01	-2.230096e-03	5.020041e-01	4.732637e-01	3.526159e-01	5.327939e-02	-7.149887e-02	-5.282569e-02
34	7.200596e+04	4.312565e+01	8.617828e-01	7.613539e-01	1.606343e-03	5.058661e-01	4.746673e-01	3.573182e-01	5.130900e-02	-7.114837e-02	-5.185206e-02
35	7.200592e+04	4.437776e+01	9.151978e-01	8.014792e-01	-1.192889e-03	5.069240e-01	4.741707e-01	3.609914e-01	4.806294e-02	-7.224270e-02	-5.155018e-02
36	7.200595e+04	4.562721e+01	9.659301e-01	8.378290e-01	8.892145e-04	5.078055e-01	4.736736e-01	3.630216e-01	4.607917e-02	-7.192370e-02	-5.046634e-02
37	7.200602e+04	4.687171e+01	1.013765e+00	8.709550e-01	-7.192664e-04	5.086426e-01	4.729511e-01	3.649844e-01	4.414618e-02	-7.239042e-02	-4.983351e-02
38	7.200611e+04	4.812513e+01	1.059580e+00	9.023080e-01	5.364076e-04	5.096796e-01	4.723868e-01	3.660682e-01	4.317459e-02	-7.208435e-02	-4.881615e-02
39	7.200598e+04	4.937845e+01	1.103983e+00	9.319562e-01	-4.489029e-04	5.099428e-01	4.719216e-01	3.673609e-01	4.245772e-02	-7.222050e-02	-4.812592e-02
40	7.200619e+04	5.062893e+01	1.147113e+00	9.599971e-01	3.398644e-04	5.100719e-01	4.716071e-01	3.680496e-01	4.183914e-02	-7.193827e-02	-4.719413e-02
41	7.200608e+04	5.187349e+01	1.189180e+00	9.870559e-01	-2.999579e-04	5.103303e-01	4.714866e-01	3.688757e-01	4.105952e-02	-7.190874e-02	-4.645253e-02
42	7.200605e+04	5.312360e+01	1.230422e+00	1.013442e+00	2.141966e-04	5.112724e-01	4.716196e-01	3.692459e-01	4.042396e-02	-7.163793e-02	-4.560326e-02
43	7.200623e+04	5.437890e+01	1.271107e+00	1.039279e+00	-1.975328e-04	5.125365e-01	4.716155e-01	3.694208e-01	3.991111e-02	-7.153754e-02	-4.486705e-02
44	7.200628e+04	5.563035e+01	1.311148e+00	1.064577e+00	1.513957e-04	5.139115e-01	4.714937e-01	3.690954e-01	3.963352e-02	-7.131996e-02	-4.405668e-02
45	7.200623e+04	5.687693e+01	1.350930e+00	1.089143e+00	-1.454175e-04	5.149894e-01	4.711421e-01	3.687953e-01	3.933616e-02	-7.117325e-02	-4.332103e-02
46	7.200616e+04	5.812374e+01	1.390432e+00	1.112608e+00	9.687393e-05	5.155643e-01	4.707218e-01	3.684795e-01	3.895553e-02	-7.096928e-02	-4.253974e-02
47	7.200629e+04	5.937850e+01	1.430102e+00	1.135321e+00	-9.266740e-05	5.156054e-01	4.698728e-01	3.683529e-01	3.850848e-02	-7.083441e-02	-4.180251e-02
48	7.200624e+04	6.063251e+01	1.469364e+00	1.156975e+00	6.136748e-05	5.153230e-01	4.686193e-01	3.683097e-01	3.793572e-02	-7.066143e-02	-4.104596e-02
49	7.200613e+04	6.188033e+01	1.508200e+00	1.177692e+00	-6.277850e-05	5.148466e-01	4.670070e-01	3.684640e-01	3.720234e-02	-7.052349e-02	-4.029522e-02
50	7.200618e+04	6.312585e+01	1.546655e+00	1.198012e+00	3.752426e-05	5.141169e-01	4.652732e-01	3.685639e-01	3.665749e-02	-7.035740e-02	-3.955071e-02
51	7.200623e+04	6.437816e+01	1.584537e+00	1.217662e+00	-4.180850e-05	5.132689e-01	4.636350e-01	3.686176e-01	3.626525e-02	-7.019689e-02	-3.880884e-02
