Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
33	7.200606e+04	4.187104e+01	2.209973e+00	4.275839e-03	-6.367260e-03	1.175524e+00	7.674882e-01	6.380978e-01	-6.455629e-03	-3.297118e-01	2.939384e-03
34	7.200596e+04	4.312565e+01	2.370885e+00	5.418015e-03	4.752717e-03	1.190511e+00	7.697150e-01	6.427708e-01	-4.774101e-03	-3.214778e-01	2.886431e-03
35	7.200592e+04	4.437776e+01	2.508144e+00	6.150183e-03	-3.530176e-03	1.201184e+00	7.694865e-01	6.502222e-01	-2.485485e-03	-3.306193e-01	2.807039e-03
36	7.200595e+04	4.562721e+01	2.625960e+00	6.027273e-03	2.652144e-03	1.210334e+00	7.684913e-01	6.524367e-01	9.929360e-05	-3.255320e-01	2.616071e-03
37	7.200602e+04	4.687171e+01	2.734479e+00	4.543117e-03	-2.089794e-03	1.219522e+00	7.679693e-01	6.567479e-01	2.861409e-03	-3.294641e-01	2.483926e-03
38	7.200611e+04	4.812513e+01	2.834893e+00	2.126389e-03	1.608125e-03	1.228170e+00	7.673889e-01	6.579055e-01	5.213470e-03	-3.261460e-01	2.364802e-03
39	7.200598e+04	4.937845e+01	2.930197e+00	-3.565443e-04	-1.307074e-03	1.236938e+00	7.668934e-01	6.605220e-01	6.713095e-03	-3.281297e-01	2.241259e-03
40	7.200619e+04	5.062893e+01	3.020495e+00	-2.466813e-03	1.000629e-03	1.245689e+00	7.659968e-01	6.612275e-01	7.464572e-03	-3.257502e-01	2.124337e-03
41	7.200608e+04	5.187349e+01	3.107555e+00	-3.856256e-03	-8.424770e-04	1.253864e+00	7.646835e-01	6.629040e-01	7.493260e-03	-3.266533e-01	1.997089e-03
42	7.200605e+04	5.312360e+01	3.191341e+00	-4.842112e-03	6.491676e-04	1.261308e+00	7.631033e-01	6.631961e-01	7.034353e-03	-3.248184e-01	1.887078e-03
43	7.200623e+04	5.437890e+01	3.272076e+00	-5.350363e-03	-5.651813e-04	1.268239e+00	7.607918e-01	6.641690e-01	6.555912e-03	-3.251358e-01	1.802503e-03
44	7.200628e+04	5.563035e+01	3.349349e+00	-5.471099e-03	4.185044e-04	1.275012e+00	7.576609e-01	6.642714e-01	5.749018e-03	-3.236692e-01	1.706801e-03
45	7.200623e+04	5.687693e+01	3.423848e+00	-5.392434e-03	-3.669385e-04	1.282075e+00	7.544647e-01	6.647614e-01	4.992389e-03	-3.236364e-01	1.618083e-03
46	7.200616e+04	5.812374e+01	3.496150e+00	-5.184717e-03	2.639024e-04	1.289234e+00	7.512351e-01	6.645461e-01	4.533207e-03	-3.223836e-01	1.548348e-03
47	7.200629e+04	5.937850e+01	3.566351e+00	-5.255437e-03	-2.341172e-04	1.296187e+00	7.475761e-01	6.644950e-01	4.848489e-03	-3.221142e-01	1.439306e-03
48	7.200624e+04	6.063251e+01	3.634137e+00	-6.122069e-03	1.437534e-04	1.302784e+00	7.436849e-01	6.640329e-01	5.497650e-03	-3.210557e-01	1.382263e-03
