Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
33	7.200330e+04	4.187168e+01	4.268966e+00	-3.329293e-02	-2.073858e-04	1.068927e+00	7.317792e-01	6.442578e-01	8.851564e-03	-2.629018e-01	1.401263e-04
34	7.200296e+04	4.312790e+01	4.345981e+00	-3.470607e-02	1.449494e-04	1.066926e+00	7.270760e-01	6.424260e-01	9.081197e-03	-2.596689e-01	4.545862e-05
35	7.200295e+04	4.438206e+01	4.421308e+00	-3.596175e-02	-1.429352e-04	1.064880e+00	7.220610e-01	6.408308e-01	8.763790e-03	-2.567399e-01	1.542054e-06
36	7.200309e+04	4.562483e+01	4.495314e+00	-3.701857e-02	8.681806e-05	1.062748e+00	7.169525e-01	6.391080e-01	8.780075e-03	-2.534598e-01	-1.233590e-04
37	7.200324e+04	4.687191e+01	4.567677e+00	-3.820924e-02	-8.788276e-05	1.060834e+00	7.115099e-01	6.373326e-01	9.040320e-03	-2.504207e-01	-2.074394e-04
38	7.200378e+04	4.812636e+01	4.638229e+00	-3.981608e-02	5.705200e-05	1.059499e+00	7.059000e-01	6.352085e-01	9.511264e-03	-2.471297e-01	-3.802291e-04
39	7.200376e+04	4.938316e+01	4.707005e+00	-4.166520e-02	-6.417161e-05	1.058501e+00	7.002552e-01	6.329783e-01	1.066536e-02	-2.440336e-01	-4.539949e-04
40	7.200414e+04	5.062899e+01	4.773650e+00	-4.307740e-02	3.206338e-05	1.057664e+00	6.946588e-01	6.305836e-01	1.181936e-02	-2.408068e-01	-5.363164e-04
41	7.200419e+04	5.187096e+01	4.838055e+00	-4.411564e-02	-4.127443e-05	1.057143e+00	6.887021e-01	6.281984e-01	1.296579e-02	-2.376920e-01	-6.132280e-04
42	7.200458e+04	5.312433e+01	4.900119e+00	-4.478715e-02	1.866800e-05	1.057067e+00	6.826788e-01	6.257998e-01	1.418616e-02	-2.345771e-01	-6.653876e-04
43	7.200457e+04	5.438137e+01	4.959883e+00	-4.535437e-02	-2.946090e-05	1.056809e+00	6.762426e-01	6.236129e-01	1.509793e-02	-2.315430e-01	-7.409835e-04
44	7.200427e+04	5.563274e+01	5.017846e+00	-4.613861e-02	8.991056e-06	1.056461e+00	6.696597e-01	6.215110e-01	1.589725e-02	-2.285428e-01	-7.583272e-04
45	7.200415e+04	5.687240e+01	5.074030e+00	-4.724566e-02	-1.120540e-05	1.056032e+00	6.639314e-01	6.195755e-01	1.661133e-02	-2.256293e-01	-8.464853e-04
46	7.200428e+04	5.812349e+01	5.128665e+00	-4.803627e-02	-1.196367e-05	1.055500e+00	6.592249e-01	6.176677e-01	1.678709e-02	-2.226889e-01	-9.352281e-04
47	7.200430e+04	5.938029e+01	5.181666e+00	-4.861800e-02	1.819883e-06	1.054631e+00	6.550225e-01	6.158403e-01	1.645007e-02	-2.198168e-01	-1.055426e-03
48	7.200389e+04	6.063459e+01	5.233389e+00	-4.914682e-02	-2.289920e-05	1.053584e+00	6.510661e-01	6.139073e-01	1.562894e-02	-2.170502e-01	-1.182924e-03
49	7.200379e+04	6.187809e+01	5.283730e+00	-4.940940e-02	2.514649e-05	1.052416e+00	6.471803e-01	6.120790e-01	1.499221e-02	-2.143338e-01	-1.256156e-03
50	7.200360e+04	6.312520e+01	5.332360e+00	-4.987440e-02	-5.575976e-05	1.051132e+00	6.432930e-01	6.102898e-01	1.382771e-02	-2.117371e-01	-1.293260e-03
51	7.200369e+04	6.437863e+01	5.379035e+00	-5.026067e-02	5.685904e-05	1.049520e+00	6.393258e-01	6.085334e-01	1.166093e-02	-2.091698e-01	-1.252004e-03
52	7.200364e+04	6.563102e+01	5.423144e+00	-5.031631e-02	-8.461942e-05	1.047475e+00	6.352757e-01	6.066261e-01	9.259176e-03	-2.067057e-01	-1.164539e-03
53	7.200366e+04	6.687630e+01	5.464733e+00	-4.999996e-02	8.513547e-05	1.045202e+00	6.315486e-01	6.047958e-01	6.902847e-03	-2.043380e-01	-1.071983e-03
54	7.200340e+04	6.812001e+01	5.504590e+00	-4.921107e-02	-1.176143e-04	1.042631e+00	6.276867e-01	6.026871e-01	4.685136e-03	-2.020046e-01	-1.006076e-03
55	7.200313e+04	6.937585e+01	5.542449e+00	-4.826170e-02	1.194252e-04	1.039584e+00	6.238132e-01	6.007515e-01	2.458656e-03	-1.998285e-01	-9.146440e-04
56	7.200341e+04	7.063453e+01	5.578796e+00	-4.741248e-02	-1.574050e-04	1.036281e+00	6.200627e-01	5.984223e-01	7.772338e-04	-1.976144e-01	-8.634715e-04
57	7.200344e+04	7.189005e+01	5.613286e+00	-4.676185e-02	1.519735e-04	1.032848e+00	6.160323e-01	5.964971e-01	-3.714237e-04	-1.956915e-01	-7.324512e-04
58	7.200252e+04	7.313580e+01	5.647264e+00	-4.582520e-02	-1.846981e-04	1.029133e+00	6.119444e-01	5.936083e-01	-1.424707e-03	-1.937347e-01	-6.563096e-04
59	7.200253e+04	7.438148e+01	5.678250e+00	-4.453573e-02	1.507472e-04	1.025540e+00	6.075382e-01	5.916613e-01	-2.352527e-03	-1.923371e-01	-5.419353e-04
60	7.200269e+04	7.562762e+01	5.709138e+00	-4.325167e-02	-1.810342e-04	1.022026e+00	6.031934e-01	5.872129e-01	-3.191928e-03	-1.905272e-01	-4.115829e-04
61	7.200242e+04	7.687481e+01	5.736473e+00	-4.174462e-02	1.683153e-05	1.017941e+00	5.981415e-01	5.852221e-01	-3.724062e-03	-1.898908e-01	-2.296793e-04
62	7.191646e+04	7.813601e+01	5.764599e+00	-4.010700e-02	1.130247e-04	1.013388e+00	5.928735e-01	5.762676e-01	-4.482339e-03	-1.877931e-01	-1.905661e-04
63	7.191644e+04	7.938412e+01	5.787319e+00	-3.839684e-02	-9.566763e-04	1.008841e+00	5.873896e-01	5.763764e-01	-5.130075e-03	-1.882769e-01	5.020396e-05
64	5.938594e+03	8.124998e+01	5.333163e+00	-4.230308e-02	1.080764e-01	8.861846e-01	5.882070e-01	5.764754e-01	3.817453e-02	-1.770744e-01	4.381995e-03
65	1.380607e+05	8.125045e+01	5.838636e+00	-3.492391e-02	-1.367328e-03	9.986975e-01	5.587255e-01	5.522488e-01	-7.977313e-03	-1.854944e-01	3.256436e-06
66	5.938870e+03	8.374987e+01	5.391772e+00	-4.433225e-02	1.007801e-01	8.809063e-01	5.804829e-01	5.707759e-01	3.669281e-02	-1.753227e-01	4.183648e-03
67	1.380616e+05	8.374939e+01	5.892650e+00	-3.178655e-02	-8.415705e-03	9.948045e-01	5.544911e-01	5.467815e-01	-9.625241e-03	-1.826697e-01	3.976132e-04
68	5.938869e+03	8.624988e+01	5.448360e+00	-4.521644e-02	1.095768e-01	8.775826e-01	5.745608e-01	5.642665e-01	3.419958e-02	-1.755940e-01	2.325486e-03
69	1.380613e+05	8.624984e+01	5.943724e+00	-2.888810e-02	-1.533877e-03	9.896327e-01	5.518644e-01	5.424836e-01	-1.167917e-02	-1.829733e-01	7.878843e-04
