Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
138	5.938594e+03	1.737499e+02	6.884098e+00	-2.106651e-02	4.626323e-02	8.537895e-01	6.209478e-01	5.937195e-01	4.883725e-02	-1.887835e-01	-2.351983e-03
139	1.380611e+05	1.737507e+02	7.166608e+00	1.843122e-02	-1.987848e-03	8.725269e-01	6.181782e-01	6.023405e-01	1.140791e-02	-2.273280e-01	-3.599419e-03
140	5.938594e+03	1.762499e+02	6.958463e+00	-2.018248e-02	4.485004e-02	8.654405e-01	6.210458e-01	5.928684e-01	4.503207e-02	-1.902849e-01	-6.594473e-04
141	1.380610e+05	1.762502e+02	7.233932e+00	1.912467e-02	-1.937811e-03	8.789008e-01	6.164513e-01	6.006914e-01	1.303853e-02	-2.270641e-01	-3.651515e-03
142	5.938614e+03	1.787500e+02	7.034247e+00	-1.623105e-02	4.198239e-02	8.721583e-01	6.211706e-01	5.922537e-01	4.397845e-02	-1.921435e-01	7.328510e-04
143	1.380611e+05	1.787504e+02	7.300224e+00	2.095183e-02	-1.827544e-03	8.844438e-01	6.133463e-01	5.989835e-01	1.609488e-02	-2.266831e-01	-3.775702e-03
144	5.938594e+03	1.812500e+02	7.115164e+00	-1.189554e-02	3.936567e-02	8.815224e-01	6.217172e-01	5.913211e-01	4.481700e-02	-1.955063e-01	6.294232e-04
145	1.380611e+05	1.812503e+02	7.368556e+00	2.279579e-02	-1.684566e-03	8.895318e-01	6.102781e-01	5.970417e-01	1.920038e-02	-2.261063e-01	-3.856085e-03
146	5.938594e+03	1.837500e+02	7.196369e+00	-8.765584e-03	3.813155e-02	8.934869e-01	6.214567e-01	5.912478e-01	4.730865e-02	-1.995025e-01	2.566125e-04
147	1.380611e+05	1.837513e+02	7.437488e+00	2.361341e-02	-1.654484e-03	8.938676e-01	6.082954e-01	5.948447e-01	2.108293e-02	-2.256443e-01	-4.022430e-03
148	5.938595e+03	1.862500e+02	7.273335e+00	-7.057033e-03	3.790350e-02	9.028437e-01	6.189225e-01	5.911955e-01	5.016036e-02	-2.016412e-01	3.364256e-06
149	1.380611e+05	1.862505e+02	7.507077e+00	2.370877e-02	-1.630749e-03	8.976070e-01	6.069658e-01	5.926918e-01	2.317181e-02	-2.249915e-01	-4.102691e-03
150	5.938595e+03	1.887500e+02	7.349552e+00	-6.300279e-03	3.734216e-02	9.145781e-01	6.167716e-01	5.911684e-01	5.541328e-02	-2.029314e-01	-4.853826e-04
151	1.380611e+05	1.887512e+02	7.578181e+00	2.262671e-02	-1.613963e-03	9.027376e-01	6.049733e-01	5.900456e-01	2.598787e-02	-2.244673e-01	-4.469489e-03
152	5.938595e+03	1.912500e+02	7.429292e+00	-6.012535e-03	3.707732e-02	9.278930e-01	6.164147e-01	5.906745e-01	5.977866e-02	-2.046928e-01	-1.602765e-03
153	1.380612e+05	1.912511e+02	7.649513e+00	2.033457e-02	-1.596015e-03	9.097313e-01	6.028085e-01	5.866819e-01	2.747836e-02	-2.237207e-01	-4.677864e-03
154	5.938595e+03	1.937498e+02	7.510342e+00	-7.991113e-03	3.658174e-02	9.413655e-01	6.157357e-01	5.888646e-01	6.271629e-02	-2.055958e-01	-2.629166e-03
155	1.380612e+05	1.937506e+02	7.720824e+00	2.055578e-02	-1.558016e-03	9.181810e-01	6.011074e-01	5.830671e-01	2.757313e-02	-2.228856e-01	-4.983556e-03
156	5.938595e+03	1.962500e+02	7.594152e+00	-9.577141e-03	3.547503e-02	9.547395e-01	6.138044e-01	5.863092e-01	6.780449e-02	-2.041398e-01	-2.725113e-03
157	1.380611e+05	1.962514e+02	7.791898e+00	2.128397e-02	-1.557815e-03	9.271708e-01	5.986932e-01	5.792299e-01	2.944185e-02	-2.219619e-01	-5.312759e-03
158	5.938595e+03	1.987499e+02	7.678474e+00	-1.002592e-02	3.423629e-02	9.703324e-01	6.113349e-01	5.841155e-01	7.122552e-02	-2.027507e-01	-2.006405e-03
159	1.380611e+05	1.987498e+02	7.863626e+00	2.032450e-02	-1.462249e-03	9.364097e-01	5.961208e-01	5.753756e-01	3.120586e-02	-2.210173e-01	-5.545014e-03
160	5.938595e+03	2.012500e+02	7.763954e+00	-9.535615e-03	3.385686e-02	9.856942e-01	6.102753e-01	5.817434e-01	7.572729e-02	-2.028604e-01	-1.269533e-03
161	1.380611e+05	2.012525e+02	7.935529e+00	1.858604e-02	-1.485587e-03	9.450306e-01	5.943486e-01	5.715491e-01	3.336726e-02	-2.197892e-01	-5.771632e-03
162	5.938595e+03	2.037500e+02	7.850113e+00	-9.187807e-03	3.265509e-02	9.979228e-01	6.110623e-01	5.788817e-01	7.559907e-02	-2.038515e-01	-1.638031e-03
163	1.380612e+05	2.037489e+02	8.008893e+00	1.654430e-02	-1.379533e-03	9.521296e-01	5.930701e-01	5.679930e-01	3.608792e-02	-2.183710e-01	-5.871309e-03
164	5.938609e+03	2.062500e+02	7.937719e+00	-8.756323e-03	3.035404e-02	1.007371e+00	6.110307e-01	5.751109e-01	6.935170e-02	-2.045816e-01	-1.763087e-03
165	1.380613e+05	2.062519e+02	8.083948e+00	1.376469e-02	-1.324090e-03	9.588968e-01	5.916665e-01	5.647299e-01	3.757083e-02	-2.166960e-01	-5.798879e-03
166	5.938595e+03	2.087499e+02	8.024077e+00	-1.104502e-02	2.719844e-02	1.019285e+00	6.093781e-01	5.706159e-01	6.799021e-02	-2.049451e-01	-1.677929e-03
167	1.380613e+05	2.087485e+02	8.160425e+00	1.005018e-02	-1.145943e-03	9.668013e-01	5.906217e-01	5.619202e-01	3.779678e-02	-2.148873e-01	-5.675345e-03
168	5.938595e+03	2.112497e+02	8.108516e+00	-1.565215e-02	2.299048e-02	1.032084e+00	6.068935e-01	5.659126e-01	6.888052e-02	-2.049063e-01	-1.084398e-03
169	1.380613e+05	2.112510e+02	8.236295e+00	7.043007e-03	-1.028178e-03	9.743975e-01	5.900222e-01	5.595175e-01	3.764680e-02	-2.128780e-01	-5.338747e-03
170	5.938594e+03	2.137500e+02	8.190514e+00	-2.005221e-02	1.916489e-02	1.043195e+00	6.032217e-01	5.623385e-01	6.952833e-02	-2.065684e-01	-1.345373e-03
171	1.380613e+05	2.137484e+02	8.312549e+00	4.940400e-03	-7.878054e-04	9.805552e-01	5.883074e-01	5.574881e-01	3.629941e-02	-2.105911e-01	-4.877741e-03
172	5.938594e+03	2.162500e+02	8.275791e+00	-2.409021e-02	1.499480e-02	1.052147e+00	6.007039e-01	5.596933e-01	7.053933e-02	-2.087365e-01	-1.462863e-03
173	1.380613e+05	2.162503e+02	8.388936e+00	2.596072e-03	-6.877606e-04	9.858610e-01	5.862626e-01	5.554956e-01	3.372929e-02	-2.081894e-01	-4.282363e-03
174	5.938593e+03	2.187500e+02	8.363670e+00	-2.485900e-02	1.027506e-02	1.060087e+00	5.975918e-01	5.576105e-01	6.895742e-02	-2.112943e-01	-1.898014e-03
175	1.380612e+05	2.187495e+02	8.465806e+00	1.382746e-03	-3.989586e-04	9.905643e-01	5.841272e-01	5.534814e-01	2.994234e-02	-2.055909e-01	-3.690451e-03
176	5.938594e+03	2.212499e+02	8.453125e+00	-2.180231e-02	6.577416e-03	1.063807e+00	5.948179e-01	5.560482e-01	6.893306e-02	-2.113620e-01	-1.883227e-03
177	1.380612e+05	2.212503e+02	8.543788e+00	2.116405e-03	-3.301117e-04	9.939373e-01	5.826315e-01	5.512995e-01	2.646883e-02	-2.029189e-01	-3.334128e-03
178	5.938593e+03	2.237500e+02	8.541535e+00	-1.929506e-02	4.818042e-03	1.064803e+00	5.927029e-01	5.545378e-01	6.619148e-02	-2.107313e-01	-1.950647e-03
179	1.380612e+05	2.237503e+02	8.621056e+00	3.712597e-03	-1.607038e-04	9.965751e-01	5.820740e-01	5.490737e-01	2.299923e-02	-2.003334e-01	-3.126884e-03
180	5.938594e+03	2.262500e+02	8.628374e+00	-1.519317e-02	3.759495e-03	1.062664e+00	5.940472e-01	5.534616e-01	6.175967e-02	-2.087905e-01	-1.929318e-03
181	1.380614e+05	2.262497e+02	8.698010e+00	6.518048e-03	-2.074996e-04	9.985409e-01	5.826041e-01	5.469415e-01	1.941982e-02	-1.978164e-01	-2.791199e-03
182	5.938594e+03	2.287500e+02	8.716232e+00	-9.382588e-03	2.971640e-03	1.059528e+00	5.965605e-01	5.524797e-01	6.221890e-02	-2.062751e-01	-2.684368e-03
183	1.380617e+05	2.287503e+02	8.775150e+00	9.442430e-03	-9.878666e-05	9.987116e-01	5.829830e-01	5.447552e-01	1.750768e-02	-1.952013e-01	-2.611959e-03
184	5.938593e+03	2.312500e+02	8.804991e+00	-5.372858e-03	2.451039e-03	1.055007e+00	5.975598e-01	5.506344e-01	6.533931e-02	-2.022293e-01	-2.993547e-03
185	1.380617e+05	2.312492e+02	8.852805e+00	1.136376e-02	-1.254665e-04	9.973156e-01	5.820594e-01	5.421986e-01	1.625581e-02	-1.927726e-01	-2.487001e-03
186	5.938612e+03	2.337500e+02	8.893541e+00	-2.415508e-04	2.274185e-03	1.046516e+00	5.981109e-01	5.480199e-01	6.552675e-02	-1.976317e-01	-2.718206e-03
187	1.380617e+05	2.337504e+02	8.931787e+00	1.358597e-02	-9.280608e-05	9.938510e-01	5.798560e-01	5.389953e-01	1.555378e-02	-1.902205e-01	-2.444313e-03
188	5.938593e+03	2.362501e+02	8.981357e+00	6.224769e-03	9.029162e-04	1.034343e+00	5.972329e-01	5.439193e-01	6.548450e-02	-1.932309e-01	-2.723241e-03
189	1.380616e+05	2.362493e+02	9.010957e+00	1.643562e-02	-3.762467e-05	9.883082e-01	5.765720e-01	5.351574e-01	1.396101e-02	-1.876806e-01	-2.537962e-03
190	5.938593e+03	2.387501e+02	9.068508e+00	1.073875e-02	-1.185135e-03	1.021861e+00	5.940008e-01	5.397894e-01	6.487551e-02	-1.904210e-01	-3.373891e-03
191	1.380617e+05	2.387489e+02	9.091017e+00	1.843250e-02	4.965513e-05	9.820237e-01	5.724456e-01	5.309079e-01	1.118381e-02	-1.849259e-01	-2.517826e-03
192	5.938593e+03	2.412500e+02	9.160534e+00	1.505646e-02	-2.094683e-03	1.010918e+00	5.899417e-01	5.369598e-01	6.390454e-02	-1.861242e-01	-3.552655e-03
193	1.380616e+05	2.412493e+02	9.172103e+00	2.089804e-02	9.125232e-05	9.766504e-01	5.685087e-01	5.269907e-01	8.605815e-03	-1.822574e-01	-2.594848e-03
194	5.938593e+03	2.437500e+02	9.253919e+00	1.867003e-02	-3.626193e-03	9.999989e-01	5.830035e-01	5.344431e-01	6.067536e-02	-1.825797e-01	-2.427245e-03
195	1.380614e+05	2.437498e+02	9.252729e+00	2.241829e-02	1.544330e-04	9.708498e-01	5.640261e-01	5.232521e-01	5.712395e-03	-1.793308e-01	-2.665212e-03
196	5.938590e+03	2.462502e+02	9.344639e+00	1.684438e-02	-4.362853e-03	9.866518e-01	5.749366e-01	5.320942e-01	5.605729e-02	-1.801291e-01	-3.010315e-03
197	1.380613e+05	2.462488e+02	9.333034e+00	2.251804e-02	1.778608e-04	9.653468e-01	5.593161e-01	5.197080e-01	1.778347e-03	-1.763836e-01	-2.851265e-03
198	5.938590e+03	2.487501e+02	9.433146e+00	1.088979e-02	-4.641418e-03	9.719982e-01	5.673528e-01	5.296259e-01	5.283558e-02	-1.787740e-01	-4.425046e-03
199	1.380609e+05	2.487514e+02	9.414742e+00	2.119666e-02	1.773392e-04	9.583515e-01	5.554352e-01	5.160123e-01	-2.120100e-03	-1.732607e-01	-2.835071e-03
200	5.938590e+03	2.512502e+02	9.518158e+00	7.064747e-03	-4.728450e-03	9.582002e-01	5.599319e-01	5.269494e-01	5.008953e-02	-1.779310e-01	-5.637696e-03
201	1.380608e+05	2.512509e+02	9.496943e+00	1.963980e-02	2.141805e-04	9.500140e-01	5.513113e-01	5.119045e-01	-5.568062e-03	-1.704292e-01	-2.880026e-03
202	5.938590e+03	2.537502e+02	9.599980e+00	6.483962e-03	-5.309701e-03	9.425672e-01	5.548373e-01	5.247226e-01	4.752700e-02	-1.759488e-01	-6.770942e-03
203	1.380604e+05	2.537523e+02	9.576891e+00	1.877835e-02	2.381126e-04	9.404157e-01	5.470845e-01	5.077353e-01	-8.558622e-03	-1.676318e-01	-2.989117e-03
204	5.938609e+03	2.562502e+02	9.677455e+00	7.734516e-03	-6.117892e-03	9.244481e-01	5.502480e-01	5.218812e-01	4.264845e-02	-1.726926e-01	-7.547449e-03
205	1.380602e+05	2.562509e+02	9.655380e+00	1.952568e-02	2.513379e-04	9.299636e-01	5.430613e-01	5.038376e-01	-1.110177e-02	-1.647810e-01	-3.121937e-03
206	5.938592e+03	2.587503e+02	9.755330e+00	1.071534e-02	-6.317892e-03	9.094563e-01	5.482128e-01	5.196118e-01	3.598253e-02	-1.690451e-01	-6.585825e-03
207	1.380604e+05	2.587500e+02	9.732610e+00	2.177002e-02	2.940012e-04	9.200320e-01	5.409559e-01	4.998871e-01	-1.287121e-02	-1.621482e-01	-3.215421e-03
208	5.938592e+03	2.612499e+02	9.834088e+00	1.757612e-02	-6.244716e-03	8.947883e-01	5.481888e-01	5.171167e-01	3.138325e-02	-1.645152e-01	-4.794734e-03
209	1.380605e+05	2.612502e+02	9.810046e+00	2.590750e-02	2.365130e-04	9.091240e-01	5.392561e-01	4.958158e-01	-1.387284e-02	-1.591818e-01	-3.247916e-03
210	5.938592e+03	2.637501e+02	9.912465e+00	2.522602e-02	-5.605006e-03	8.784686e-01	5.451751e-01	5.138738e-01	2.728587e-02	-1.605330e-01	-3.134052e-03
211	1.380606e+05	2.637532e+02	9.887107e+00	2.968863e-02	2.719844e-04	8.974770e-01	5.357075e-01	4.915357e-01	-1.484453e-02	-1.565338e-01	-3.329178e-03
212	5.938591e+03	2.662501e+02	9.989763e+00	3.148773e-02	-6.433312e-03	8.622810e-01	5.393900e-01	5.088564e-01	2.476841e-02	-1.549512e-01	-1.530373e-03
213	1.380606e+05	2.662517e+02	9.963799e+00	3.234305e-02	2.464175e-04	8.837151e-01	5.301523e-01	4.873288e-01	-1.446258e-02	-1.537510e-01	-3.524770e-03
214	5.938591e+03	2.687502e+02	1.006911e+01	3.474607e-02	-7.512355e-03	8.461946e-01	5.296641e-01	5.031716e-01	2.281330e-02	-1.497167e-01	-1.004201e-03
215	1.380606e+05	2.687522e+02	1.004230e+01	3.331193e-02	3.474772e-04	8.679901e-01	5.219200e-01	4.830702e-01	-1.353123e-02	-1.510242e-01	-3.728868e-03
216	5.938592e+03	2.712501e+02	1.014894e+01	3.606362e-02	-9.204820e-03	8.314309e-01	5.196068e-01	4.956875e-01	2.137712e-02	-1.435054e-01	-1.003592e-03
217	1.380608e+05	2.712499e+02	1.012191e+01	3.394825e-02	3.712998e-04	8.520731e-01	5.152079e-01	4.786381e-01	-1.238986e-02	-1.480799e-01	-3.834391e-03
218	5.938591e+03	2.737502e+02	1.023047e+01	3.837219e-02	-9.761263e-03	8.140261e-01	5.139674e-01	4.879260e-01	1.830832e-02	-1.388838e-01	-9.737513e-05
219	1.380608e+05	2.737520e+02	1.020400e+01	3.491485e-02	4.395983e-04	8.353907e-01	5.115023e-01	4.741926e-01	-1.121042e-02	-1.452462e-01	-3.709704e-03
220	5.938591e+03	2.762502e+02	1.031268e+01	3.993526e-02	-1.160317e-02	7.989374e-01	5.090234e-01	4.787986e-01	1.224043e-02	-1.344483e-01	7.330190e-04
221	1.380609e+05	2.762510e+02	1.028493e+01	3.576187e-02	4.888649e-04	8.188390e-01	5.083218e-01	4.696452e-01	-1.080745e-02	-1.423173e-01	-3.770078e-03
222	5.938592e+03	2.787501e+02	1.039683e+01	3.777639e-02	-1.327411e-02	7.857117e-01	5.011479e-01	4.685422e-01	7.671739e-03	-1.303146e-01	8.017789e-04
223	1.380609e+05	2.787518e+02	1.036543e+01	3.590142e-02	5.855157e-04	8.021806e-01	5.058444e-01	4.646411e-01	-1.031135e-02	-1.393474e-01	-3.604288e-03
224	5.938593e+03	2.812499e+02	1.047975e+01	3.254226e-02	-1.522230e-02	7.728526e-01	4.963170e-01	4.589600e-01	8.789085e-03	-1.255301e-01	8.976300e-04
225	1.380609e+05	2.812503e+02	1.044645e+01	3.626766e-02	6.389825e-04	7.857852e-01	5.037114e-01	4.593164e-01	-8.478660e-03	-1.364023e-01	-3.517981e-03
226	5.938593e+03	2.837501e+02	1.056013e+01	2.625052e-02	-1.701978e-02	7.613891e-01	4.947428e-01	4.497343e-01	1.141697e-02	-1.223104e-01	2.588869e-04
227	1.380609e+05	2.837511e+02	1.052688e+01	3.699280e-02	7.493191e-04	7.710425e-01	5.022980e-01	4.535658e-01	-6.251792e-03	-1.334020e-01	-3.326862e-03
228	5.938592e+03	2.862500e+02	1.064023e+01	2.136554e-02	-1.921103e-02	7.529469e-01	4.895115e-01	4.419031e-01	1.329349e-02	-1.206739e-01	-8.216475e-04
229	1.380610e+05	2.862509e+02	1.060814e+01	3.762623e-02	8.053081e-04	7.553780e-01	5.003851e-01	4.478450e-01	-4.038214e-03	-1.303847e-01	-3.241534e-03
230	5.938592e+03	2.887500e+02	1.071830e+01	1.845020e-02	-1.961972e-02	7.443110e-01	4.790277e-01	4.347363e-01	1.405941e-02	-1.199019e-01	-8.925564e-04
231	1.380610e+05	2.887527e+02	1.068870e+01	3.767235e-02	8.597136e-04	7.398632e-01	4.968144e-01	4.424750e-01	-2.855284e-03	-1.272961e-01	-3.064140e-03
232	5.938592e+03	2.912500e+02	1.079471e+01	1.798453e-02	-1.902409e-02	7.331197e-01	4.687190e-01	4.287081e-01	1.436587e-02	-1.181649e-01	-1.202702e-03
233	1.380611e+05	2.912509e+02	1.076939e+01	3.709201e-02	8.087091e-04	7.239754e-01	4.911647e-01	4.379092e-01	-1.788191e-03	-1.244725e-01	-3.004309e-03
234	5.938592e+03	2.937501e+02	1.087169e+01	1.871656e-02	-1.773137e-02	7.224696e-01	4.637159e-01	4.230951e-01	1.459776e-02	-1.165017e-01	-1.855478e-03
235	1.380612e+05	2.937516e+02	1.085032e+01	3.607228e-02	7.640840e-04	7.077373e-01	4.863776e-01	4.338466e-01	-1.131507e-03	-1.215765e-01	-2.906431e-03
236	5.938592e+03	2.962502e+02	1.094985e+01	2.011572e-02	-1.673257e-02	7.112560e-01	4.608118e-01	4.171903e-01	1.328983e-02	-1.143093e-01	-3.227447e-03
237	1.380612e+05	2.962488e+02	1.093405e+01	3.536714e-02	6.984870e-04	6.931326e-01	4.826561e-01	4.296615e-01	-1.554283e-03	-1.187660e-01	-2.694111e-03
238	5.938592e+03	2.987500e+02	1.102721e+01	2.305144e-02	-1.466181e-02	7.011872e-01	4.562537e-01	4.107127e-01	1.161427e-02	-1.115524e-01	-3.368943e-03
239	1.380612e+05	2.987515e+02	1.102000e+01	3.544603e-02	6.550429e-04	6.794378e-01	4.794664e-01	4.249614e-01	-2.272445e-03	-1.159546e-01	-2.547055e-03
240	5.938592e+03	3.012502e+02	1.110433e+01	2.615676e-02	-1.200891e-02	6.940739e-01	4.498043e-01	4.044986e-01	1.278580e-02	-1.086549e-01	-3.677600e-03
241	1.380612e+05	3.012519e+02	1.110574e+01	3.468503e-02	5.030060e-04	6.659999e-01	4.740868e-01	4.201956e-01	-2.409223e-03	-1.131400e-01	-2.453349e-03
242	5.938634e+03	3.037501e+02	1.117927e+01	2.536622e-02	-8.035837e-03	6.869133e-01	4.433390e-01	3.979959e-01	1.506245e-02	-1.070705e-01	-4.255350e-03
243	1.380612e+05	3.037509e+02	1.118835e+01	3.344037e-02	3.491040e-04	6.538118e-01	4.661534e-01	4.151643e-01	-1.817893e-03	-1.103227e-01	-2.374482e-03
244	5.938592e+03	3.062501e+02	1.125127e+01	2.077256e-02	-4.486915e-03	6.784037e-01	4.363668e-01	3.911505e-01	1.787842e-02	-1.052600e-01	-4.451781e-03
245	1.380612e+05	3.062515e+02	1.126683e+01	3.249184e-02	1.831846e-04	6.425521e-01	4.575917e-01	4.094720e-01	-1.344370e-04	-1.073958e-01	-2.373983e-03
246	5.938591e+03	3.087501e+02	1.132318e+01	1.506607e-02	-5.088475e-05	6.706613e-01	4.294986e-01	3.857162e-01	2.016181e-02	-1.041769e-01	-4.999022e-03
247	1.380612e+05	3.087502e+02	1.134612e+01	3.001853e-02	2.406902e-05	6.307589e-01	4.490491e-01	4.033905e-01	2.379635e-03	-1.044079e-01	-2.313352e-03
248	5.938592e+03	3.112502e+02	1.139262e+01	9.925094e-03	2.690793e-03	6.649342e-01	4.216172e-01	3.808495e-01	2.422474e-02	-1.029812e-01	-5.715244e-03
249	1.380612e+05	3.112521e+02	1.142559e+01	2.728079e-02	-1.302715e-04	6.157932e-01	4.412936e-01	3.970055e-01	5.043907e-03	-1.015198e-01	-2.261029e-03
250	5.938592e+03	3.137501e+02	1.146313e+01	5.055823e-03	5.541413e-03	6.601496e-01	4.172564e-01	3.771470e-01	2.776889e-02	-1.018890e-01	-6.233077e-03
251	1.380611e+05	3.137506e+02	1.150545e+01	2.530340e-02	-2.250871e-04	6.004538e-01	4.340889e-01	3.904111e-01	6.206318e-03	-9.868960e-02	-2.164231e-03
252	5.938592e+03	3.162502e+02	1.153546e+01	-5.477737e-04	7.655552e-03	6.515558e-01	4.149345e-01	3.737322e-01	2.907711e-02	-1.005540e-01	-6.687345e-03
253	1.380612e+05	3.162525e+02	1.158464e+01	2.192117e-02	-3.423178e-04	5.867523e-01	4.274611e-01	3.839247e-01	6.356595e-03	-9.584218e-02	-2.127858e-03
254	5.938592e+03	3.187502e+02	1.160805e+01	-5.556188e-03	1.017891e-02	6.389643e-01	4.127707e-01	3.691480e-01	3.191795e-02	-9.965903e-02	-6.450470e-03
255	1.380612e+05	3.187487e+02	1.166334e+01	1.817425e-02	-4.151585e-04	5.736959e-01	4.202625e-01	3.774296e-01	7.624820e-03	-9.297041e-02	-2.081526e-03
256	5.938592e+03	3.212503e+02	1.168268e+01	-1.160925e-02	1.213530e-02	6.267602e-01	4.077273e-01	3.651564e-01	3.231588e-02	-9.818047e-02	-6.443771e-03
257	1.380612e+05	3.212524e+02	1.174154e+01	1.479349e-02	-5.571300e-04	5.628943e-01	4.121777e-01	3.711167e-01	9.052397e-03	-9.019879e-02	-1.895495e-03
258	5.938592e+03	3.237500e+02	1.176204e+01	-1.882088e-02	1.380276e-02	6.160747e-01	4.031475e-01	3.614196e-01	3.254206e-02	-9.727638e-02	-6.666502e-03
259	1.380612e+05	3.237514e+02	1.182061e+01	1.033261e-02	-5.517447e-04	5.538868e-01	4.048791e-01	3.644433e-01	1.015839e-02	-8.728983e-02	-1.850641e-03
260	5.938592e+03	3.262500e+02	1.184326e+01	-2.245192e-02	1.515469e-02	6.087670e-01	4.010977e-01	3.575442e-01	3.320379e-02	-9.653258e-02	-5.789058e-03
261	1.380612e+05	3.262539e+02	1.190164e+01	5.341971e-03	-6.962844e-04	5.444881e-01	3.982848e-01	3.574041e-01	1.039507e-02	-8.445356e-02	-1.702377e-03
262	5.938592e+03	3.287502e+02	1.192530e+01	-2.157237e-02	1.691427e-02	6.047986e-01	3.960529e-01	3.533233e-01	3.496422e-02	-9.573536e-02	-5.233394e-03
263	1.380611e+05	3.287492e+02	1.198457e+01	1.046780e-03	-6.875247e-04	5.356748e-01	3.905275e-01	3.500634e-01	1.122428e-02	-8.148268e-02	-1.703731e-03
264	5.938592e+03	3.312499e+02	1.200730e+01	-1.992238e-02	1.793123e-02	5.992615e-01	3.890474e-01	3.489282e-01	3.492052e-02	-9.437963e-02	-4.859083e-03
265	1.380611e+05	3.312509e+02	1.206819e+01	-2.432832e-03	-8.056689e-04	5.273925e-01	3.824593e-01	3.427018e-01	1.229247e-02	-7.872815e-02	-1.668944e-03
266	5.938593e+03	3.337501e+02	1.208837e+01	-1.680673e-02	1.889133e-02	5.912490e-01	3.815979e-01	3.440445e-01	3.545091e-02	-9.216690e-02	-4.285261e-03
267	1.380610e+05	3.337522e+02	1.215159e+01	-4.494841e-03	-7.741260e-04	5.187525e-01	3.743806e-01	3.356270e-01	1.296738e-02	-7.585303e-02	-1.639365e-03
268	5.938592e+03	3.362501e+02	1.217086e+01	-1.206803e-02	1.887457e-02	5.815985e-01	3.736211e-01	3.392437e-01	3.627618e-02	-8.962128e-02	-4.145449e-03
269	1.380608e+05	3.362543e+02	1.223617e+01	-6.098259e-03	-8.548295e-04	5.089186e-01	3.648945e-01	3.288435e-01	1.340002e-02	-7.306176e-02	-1.574637e-03
270	5.938593e+03	3.387501e+02	1.225550e+01	-8.611118e-03	1.901325e-02	5.723940e-01	3.663599e-01	3.341329e-01	3.464397e-02	-8.755267e-02	-4.407412e-03
271	1.380606e+05	3.387507e+02	1.232075e+01	-8.301550e-03	-7.713541e-04	4.986601e-01	3.553305e-01	3.225109e-01	1.409306e-02	-7.014976e-02	-1.600204e-03
272	5.938592e+03	3.412500e+02	1.233669e+01	-7.602543e-03	2.074786e-02	5.658330e-01	3.594999e-01	3.284402e-01	3.350408e-02	-8.484855e-02	-4.436920e-03
273	1.380605e+05	3.412509e+02	1.240269e+01	-9.549071e-03	-9.449070e-04	4.888490e-01	3.475400e-01	3.159516e-01	1.476535e-02	-6.729590e-02	-1.508792e-03
274	5.938591e+03	3.437503e+02	1.242119e+01	-9.691678e-03	2.238163e-02	5.641093e-01	3.529465e-01	3.233512e-01	3.202929e-02	-8.280062e-02	-4.263708e-03
275	1.380605e+05	3.437544e+02	1.248405e+01	-9.699121e-03	-9.044531e-04	4.811979e-01	3.407207e-01	3.096330e-01	1.418385e-02	-6.433938e-02	-1.368690e-03
276	5.938592e+03	3.462502e+02	1.250722e+01	-1.382344e-02	2.295095e-02	5.604471e-01	3.488623e-01	3.187121e-01	2.901433e-02	-8.097381e-02	-4.347058e-03
277	1.380604e+05	3.462555e+02	1.256577e+01	-9.478894e-03	-1.054939e-03	4.740861e-01	3.340943e-01	3.031292e-01	1.298893e-02	-6.139192e-02	-1.262522e-03
278	5.938592e+03	3.487503e+02	1.259003e+01	-1.619603e-02	2.255375e-02	5.557149e-01	3.450357e-01	3.138994e-01	2.623300e-02	-8.048481e-02	-5.131217e-03
279	1.380605e+05	3.487531e+02	1.264613e+01	-9.577692e-03	-8.842844e-04	4.672317e-01	3.262794e-01	2.966851e-01	1.154222e-02	-5.852980e-02	-1.240434e-03
280	5.938591e+03	3.512501e+02	1.267489e+01	-1.601012e-02	2.153030e-02	5.477960e-01	3.389660e-01	3.082390e-01	2.534316e-02	-8.028209e-02	-6.620181e-03
281	1.380606e+05	3.512485e+02	1.272681e+01	-9.235415e-03	-1.031046e-03	4.596316e-01	3.193952e-01	2.898850e-01	9.375705e-03	-5.552568e-02	-1.129155e-03
282	5.938592e+03	3.537502e+02	1.276126e+01	-9.892141e-03	2.033228e-02	5.399466e-01	3.304697e-01	3.012755e-01	2.343181e-02	-7.928859e-02	-7.607145e-03
283	1.380606e+05	3.537528e+02	1.280878e+01	-7.636941e-03	-7.480292e-04	4.507604e-01	3.128040e-01	2.825679e-01	6.791032e-03	-5.271064e-02	-1.097416e-03
284	5.938592e+03	3.562502e+02	1.284400e+01	-1.856373e-03	1.812470e-02	5.324789e-01	3.193609e-01	2.935497e-01	1.837799e-02	-7.700761e-02	-6.771541e-03
285	1.380606e+05	3.562535e+02	1.289084e+01	-5.988264e-03	-9.056588e-04	4.404061e-01	3.064892e-01	2.750861e-01	5.223250e-03	-5.000052e-02	-1.027428e-03
286	5.938626e+03	3.587500e+02	1.292330e+01	5.677596e-03	1.553255e-02	5.216039e-01	3.091792e-01	2.864253e-01	1.324271e-02	-7.331154e-02	-5.273945e-03
