Time (s)	1.008750e+04	dt_sampled - EXTRA_TIME	3.837500e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
87	1.380612e+05	1.087498e+02	3.518782e+00	1.646796e+00	-5.513849e-04	5.715638e-01	5.574673e-01	3.441007e-01	-1.006468e-01	-6.943678e-02	-1.346031e-02
88	5.938867e+03	1.112499e+02	3.573380e+00	1.658348e+00	5.742544e-04	5.673025e-01	5.628295e-01	3.407227e-01	-9.935319e-02	-6.729142e-02	-1.278425e-02
89	1.380609e+05	1.112497e+02	3.570882e+00	1.657788e+00	4.583882e-04	5.657300e-01	5.604476e-01	3.430361e-01	-1.011254e-01	-6.875808e-02	-1.269283e-02
90	5.938868e+03	1.137499e+02	3.623013e+00	1.668727e+00	-7.901341e-05	5.606362e-01	5.663337e-01	3.394508e-01	-9.987492e-02	-6.701067e-02	-1.205530e-02
91	1.380609e+05	1.137497e+02	3.621576e+00	1.667919e+00	-4.091809e-04	5.595153e-01	5.641143e-01	3.417831e-01	-1.011549e-01	-6.816012e-02	-1.187482e-02
92	5.938876e+03	1.162499e+02	3.671201e+00	1.678756e+00	9.631466e-04	5.539731e-01	5.696204e-01	3.386102e-01	-1.001829e-01	-6.679637e-02	-1.116669e-02
93	1.380608e+05	1.162498e+02	3.670623e+00	1.678096e+00	3.150216e-04	5.525115e-01	5.677460e-01	3.403255e-01	-1.010469e-01	-6.747247e-02	-1.116938e-02
94	5.938869e+03	1.187499e+02	3.718295e+00	1.689330e+00	4.620623e-04	5.464068e-01	5.725390e-01	3.382505e-01	-1.002399e-01	-6.643929e-02	-1.014104e-02
95	1.380609e+05	1.187498e+02	3.718663e+00	1.688344e+00	-3.344484e-04	5.449919e-01	5.721155e-01	3.391996e-01	-1.008527e-01	-6.689721e-02	-1.038455e-02
96	5.938871e+03	1.212499e+02	3.762664e+00	1.698958e+00	1.007670e-03	5.388357e-01	5.762522e-01	3.382282e-01	-1.002656e-01	-6.611614e-02	-9.658729e-03
97	1.380610e+05	1.212507e+02	3.764700e+00	1.697649e+00	2.267254e-04	5.368785e-01	5.771331e-01	3.380458e-01	-1.011029e-01	-6.625518e-02	-9.707946e-03
98	5.938872e+03	1.237498e+02	3.804846e+00	1.708847e+00	3.837149e-04	5.318741e-01	5.823454e-01	3.381544e-01	-9.928531e-02	-6.608877e-02	-9.018595e-03
99	1.380610e+05	1.237505e+02	3.809168e+00	1.706807e+00	-2.483213e-04	5.287333e-01	5.830343e-01	3.371031e-01	-1.012955e-01	-6.564299e-02	-8.967824e-03
100	5.938871e+03	1.262499e+02	3.847207e+00	1.718671e+00	5.639503e-04	5.253750e-01	5.892463e-01	3.378400e-01	-9.754986e-02	-6.604193e-02	-8.774671e-03
101	1.380609e+05	1.262500e+02	3.852990e+00	1.715357e+00	1.703244e-04	5.216247e-01	5.898963e-01	3.361833e-01	-1.010327e-01	-6.500953e-02	-8.355601e-03
102	5.938877e+03	1.287499e+02	3.890139e+00	1.726997e+00	2.420420e-04	5.189967e-01	5.943760e-01	3.370769e-01	-9.621955e-02	-6.554763e-02	-8.342072e-03
103	1.380610e+05	1.287502e+02	3.896418e+00	1.723182e+00	-1.737713e-04	5.160545e-01	5.961946e-01	3.349101e-01	-9.982026e-02	-6.438217e-02	-7.601603e-03
104	5.938870e+03	1.312499e+02	3.933267e+00	1.733112e+00	5.795637e-04	5.122932e-01	5.988870e-01	3.354569e-01	-9.351845e-02	-6.477021e-02	-7.938023e-03
105	1.380615e+05	1.312491e+02	3.938929e+00	1.729254e+00	1.225055e-04	5.108874e-01	6.013609e-01	3.330473e-01	-9.707179e-02	-6.380079e-02	-6.997133e-03
106	5.938870e+03	1.337499e+02	3.976229e+00	1.735996e+00	2.490910e-04	5.067495e-01	6.031698e-01	3.334976e-01	-8.991172e-02	-6.420210e-02	-7.368846e-03
107	1.380616e+05	1.337493e+02	3.980638e+00	1.731894e+00	-1.510543e-04	5.061495e-01	6.051936e-01	3.310499e-01	-9.335995e-02	-6.319582e-02	-6.352939e-03
108	5.938869e+03	1.362499e+02	4.018275e+00	1.737846e+00	5.169937e-04	5.027815e-01	6.060284e-01	3.315096e-01	-8.559338e-02	-6.368724e-02	-6.816502e-03
109	1.380612e+05	1.362499e+02	4.021856e+00	1.734045e+00	1.011984e-04	5.023671e-01	6.076820e-01	3.289643e-01	-8.913801e-02	-6.267431e-02	-5.739616e-03
110	5.938871e+03	1.387499e+02	4.060676e+00	1.738411e+00	1.565909e-04	4.998775e-01	6.067182e-01	3.294301e-01	-8.084317e-02	-6.309938e-02	-6.567412e-03
111	1.380611e+05	1.387500e+02	4.063322e+00	1.735928e+00	-1.191868e-04	4.994866e-01	6.090307e-01	3.271767e-01	-8.464010e-02	-6.215185e-02	-5.128830e-03
112	5.938870e+03	1.412499e+02	4.102058e+00	1.736906e+00	3.902915e-04	4.975465e-01	6.051750e-01	3.271048e-01	-7.492312e-02	-6.242465e-02	-6.250106e-03
113	1.380611e+05	1.412511e+02	4.104481e+00	1.736411e+00	8.656249e-05	4.971081e-01	6.083425e-01	3.255221e-01	-7.978199e-02	-6.163017e-02	-4.584226e-03
114	5.938871e+03	1.437498e+02	4.141790e+00	1.736254e+00	1.753986e-04	4.935561e-01	6.044106e-01	3.250668e-01	-6.857450e-02	-6.153743e-02	-5.942261e-03
115	1.380610e+05	1.437503e+02	4.144319e+00	1.736602e+00	-9.811583e-05	4.940217e-01	6.077052e-01	3.238429e-01	-7.466523e-02	-6.116693e-02	-3.992928e-03
116	5.938871e+03	1.462499e+02	4.178846e+00	1.735822e+00	3.646290e-04	4.883127e-01	6.053803e-01	3.234395e-01	-6.322314e-02	-6.057276e-02	-5.417465e-03
117	1.380610e+05	1.462506e+02	4.181952e+00	1.736396e+00	5.642243e-05	4.901141e-01	6.079544e-01	3.221931e-01	-6.951361e-02	-6.065542e-02	-3.439396e-03
118	5.938872e+03	1.487498e+02	4.215168e+00	1.736405e+00	2.537604e-04	4.833600e-01	6.074026e-01	3.220302e-01	-5.885916e-02	-5.969610e-02	-4.685896e-03
119	1.380610e+05	1.487496e+02	4.218879e+00	1.736547e+00	-8.893711e-05	4.861124e-01	6.092339e-01	3.207037e-01	-6.459482e-02	-6.014475e-02	-2.890065e-03
120	5.938889e+03	1.512497e+02	4.251421e+00	1.737417e+00	4.164028e-04	4.790780e-01	6.101698e-01	3.208675e-01	-5.481060e-02	-5.873900e-02	-4.049413e-03
121	1.380611e+05	1.512503e+02	4.255189e+00	1.737133e+00	4.612207e-05	4.820802e-01	6.111835e-01	3.193109e-01	-5.962900e-02	-5.965867e-02	-2.303202e-03
122	5.938873e+03	1.537498e+02	4.287941e+00	1.738171e+00	2.657601e-04	4.744513e-01	6.122069e-01	3.196160e-01	-5.034298e-02	-5.797001e-02	-3.522274e-03
123	1.380607e+05	1.537506e+02	4.291368e+00	1.738379e+00	-6.131244e-05	4.781105e-01	6.129478e-01	3.179103e-01	-5.467357e-02	-5.915524e-02	-1.735404e-03
124	5.938873e+03	1.562498e+02	4.324113e+00	1.738953e+00	3.275437e-04	4.709679e-01	6.145337e-01	3.179329e-01	-4.588038e-02	-5.749861e-02	-2.844497e-03
125	1.380610e+05	1.562498e+02	4.327104e+00	1.739993e+00	3.364604e-05	4.749591e-01	6.151606e-01	3.163437e-01	-4.983062e-02	-5.866265e-02	-1.181392e-03
126	5.938874e+03	1.587498e+02	4.358763e+00	1.741244e+00	7.460134e-05	4.702647e-01	6.166009e-01	3.163150e-01	-4.264963e-02	-5.742826e-02	-2.142822e-03
127	1.380610e+05	1.587496e+02	4.362226e+00	1.742473e+00	-4.658914e-05	4.726612e-01	6.166627e-01	3.146565e-01	-4.607755e-02	-5.818376e-02	-6.280409e-04
128	5.938874e+03	1.612497e+02	4.392075e+00	1.744502e+00	2.083059e-04	4.697886e-01	6.184143e-01	3.144009e-01	-4.040219e-02	-5.734833e-02	-1.254248e-03
129	1.380611e+05	1.612502e+02	4.395625e+00	1.745928e+00	3.756280e-05	4.703019e-01	6.182883e-01	3.128645e-01	-4.324705e-02	-5.771621e-02	-1.145688e-04
130	5.938874e+03	1.637498e+02	4.425971e+00	1.748644e+00	8.894690e-05	4.684293e-01	6.200230e-01	3.125434e-01	-3.855160e-02	-5.717563e-02	-5.114248e-04
131	1.380611e+05	1.637503e+02	4.428632e+00	1.750118e+00	-4.436813e-05	4.677971e-01	6.205485e-01	3.111038e-01	-4.040124e-02	-5.724821e-02	4.085539e-04
132	5.938874e+03	1.662498e+02	4.459658e+00	1.753786e+00	1.287566e-04	4.661537e-01	6.227976e-01	3.106718e-01	-3.628504e-02	-5.682478e-02	2.417653e-04
133	1.380611e+05	1.662504e+02	4.461865e+00	1.754842e+00	3.158077e-05	4.658432e-01	6.233078e-01	3.093629e-01	-3.769885e-02	-5.686647e-02	9.172836e-04
134	5.938874e+03	1.687498e+02	4.492877e+00	1.758065e+00	-1.978606e-05	4.635968e-01	6.275713e-01	3.090811e-01	-3.360148e-02	-5.644839e-02	1.158090e-03
135	1.380611e+05	1.687502e+02	4.494829e+00	1.759189e+00	-3.505330e-05	4.648355e-01	6.267295e-01	3.077023e-01	-3.526244e-02	-5.653216e-02	1.429475e-03
136	5.938872e+03	1.712499e+02	4.524946e+00	1.762385e+00	2.194188e-04	4.606513e-01	6.329026e-01	3.076315e-01	-3.108615e-02	-5.610039e-02	1.937465e-03
137	1.380611e+05	1.712499e+02	4.527161e+00	1.763696e+00	3.325183e-05	4.638172e-01	6.305131e-01	3.061275e-01	-3.282562e-02	-5.622371e-02	1.924752e-03
138	5.938872e+03	1.737498e+02	4.557112e+00	1.766253e+00	2.050818e-04	4.583996e-01	6.375816e-01	3.066649e-01	-2.756352e-02	-5.577295e-02	2.393775e-03
139	1.380610e+05	1.737507e+02	4.559351e+00	1.767619e+00	-5.372859e-05	4.625236e-01	6.341976e-01	3.048671e-01	-2.997755e-02	-5.597687e-02	2.401540e-03
140	5.938872e+03	1.762498e+02	4.591049e+00	1.768831e+00	2.673597e-04	4.577469e-01	6.408639e-01	3.058298e-01	-2.426199e-02	-5.558056e-02	2.886489e-03
141	1.380609e+05	1.762499e+02	4.591864e+00	1.770477e+00	2.913290e-05	4.612342e-01	6.372043e-01	3.038226e-01	-2.673644e-02	-5.569821e-02	2.833626e-03
142	5.938890e+03	1.787498e+02	4.625676e+00	1.770952e+00	1.429472e-04	4.573116e-01	6.431265e-01	3.048654e-01	-2.195719e-02	-5.553827e-02	3.595585e-03
