Time (s)	9.993750e+03	dt_sampled - EXTRA_TIME	3.743750e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
48	7.200389e+04	6.063459e+01	2.271373e+00	1.231071e+00	9.868754e-05	5.157104e-01	4.476908e-01	3.624555e-01	2.412850e-03	-7.046199e-02	-2.440143e-02
49	7.200379e+04	6.187809e+01	2.304849e+00	1.241866e+00	-1.207297e-04	5.143082e-01	4.477844e-01	3.623039e-01	1.435218e-03	-7.027105e-02	-2.385653e-02
50	7.200360e+04	6.312520e+01	2.337920e+00	1.252416e+00	1.369563e-04	5.127099e-01	4.480345e-01	3.621860e-01	8.061531e-04	-7.005602e-02	-2.329198e-02
51	7.200369e+04	6.437863e+01	2.370555e+00	1.262593e+00	-1.744432e-04	5.113210e-01	4.481935e-01	3.620453e-01	5.410771e-04	-6.985255e-02	-2.276661e-02
52	7.200364e+04	6.563102e+01	2.403001e+00	1.272899e+00	1.973511e-04	5.100824e-01	4.479965e-01	3.618814e-01	3.221369e-04	-6.961545e-02	-2.220404e-02
53	7.200366e+04	6.687630e+01	2.435253e+00	1.282752e+00	-2.399275e-04	5.086352e-01	4.478447e-01	3.616706e-01	3.396583e-04	-6.939685e-02	-2.170866e-02
54	7.200340e+04	6.812001e+01	2.467608e+00	1.292010e+00	2.728448e-04	5.068734e-01	4.475062e-01	3.614556e-01	3.959786e-04	-6.914190e-02	-2.118112e-02
55	7.200313e+04	6.937585e+01	2.499457e+00	1.301040e+00	-3.303594e-04	5.050618e-01	4.469318e-01	3.612557e-01	3.584095e-04	-6.893139e-02	-2.070176e-02
56	7.200341e+04	7.063453e+01	2.531744e+00	1.310353e+00	3.782892e-04	5.027900e-01	4.457630e-01	3.609137e-01	2.700056e-04	-6.864770e-02	-2.016411e-02
57	7.200344e+04	7.189005e+01	2.563490e+00	1.319398e+00	-4.620012e-04	5.002897e-01	4.443476e-01	3.605605e-01	3.780191e-04	-6.845239e-02	-1.970531e-02
58	7.200252e+04	7.313580e+01	2.595008e+00	1.328595e+00	5.372940e-04	4.974171e-01	4.428893e-01	3.595748e-01	5.521502e-04	-6.811780e-02	-1.914833e-02
59	7.200253e+04	7.438148e+01	2.624857e+00	1.337116e+00	-6.775361e-04	4.944746e-01	4.412113e-01	3.588642e-01	9.302184e-04	-6.796093e-02	-1.872976e-02
60	7.200269e+04	7.562762e+01	2.655870e+00	1.345937e+00	8.028154e-04	4.914610e-01	4.392842e-01	3.562378e-01	1.132291e-03	-6.749947e-02	-1.812504e-02
61	7.200242e+04	7.687481e+01	2.684417e+00	1.353523e+00	-1.081331e-03	4.889993e-01	4.369234e-01	3.550657e-01	1.141124e-03	-6.752169e-02	-1.780235e-02
62	7.191646e+04	7.813601e+01	2.714505e+00	1.361257e+00	1.361257e-03	4.868042e-01	4.343697e-01	3.484302e-01	8.302603e-04	-6.680104e-02	-1.706947e-02
63	7.191644e+04	7.938412e+01	2.740458e+00	1.366337e+00	-2.301403e-03	4.846926e-01	4.316005e-01	3.479030e-01	3.854828e-04	-6.730089e-02	-1.701087e-02
64	5.938594e+03	8.124998e+01	2.776526e+00	1.368660e+00	5.234088e-03	4.692138e-01	4.166600e-01	3.304506e-01	1.875838e-03	-6.566849e-02	-1.613718e-02
65	1.380607e+05	8.125045e+01	2.779757e+00	1.371024e+00	4.728325e-03	4.749149e-01	4.163015e-01	3.306491e-01	2.714312e-04	-6.573342e-02	-1.583815e-02
66	5.938870e+03	8.374987e+01	2.836376e+00	1.380738e+00	-5.216097e-03	4.719878e-01	4.147977e-01	3.275976e-01	1.261358e-03	-6.511800e-02	-1.530770e-02
67	1.380616e+05	8.374939e+01	2.839029e+00	1.383023e+00	-5.656519e-03	4.762343e-01	4.136671e-01	3.277741e-01	-4.207223e-04	-6.517237e-02	-1.487837e-02
68	5.938869e+03	8.624988e+01	2.895391e+00	1.391636e+00	4.584566e-03	4.730542e-01	4.128628e-01	3.232242e-01	-5.273780e-04	-6.486563e-02	-1.460374e-02
69	1.380613e+05	8.624984e+01	2.896891e+00	1.393733e+00	4.478886e-03	4.754324e-01	4.113811e-01	3.237397e-01	-2.033714e-03	-6.488079e-02	-1.399991e-02
70	5.938878e+03	8.874988e+01	2.954305e+00	1.403760e+00	-3.617140e-03	4.746326e-01	4.118371e-01	3.227637e-01	-2.660534e-03	-6.458347e-02	-1.411730e-02
71	1.380615e+05	8.874944e+01	2.954929e+00	1.405735e+00	-3.780928e-03	4.745994e-01	4.104722e-01	3.230944e-01	-4.151981e-03	-6.407271e-02	-1.309408e-02
72	5.938868e+03	9.124990e+01	3.013293e+00	1.416430e+00	3.041670e-03	4.754664e-01	4.101152e-01	3.222576e-01	-4.391723e-03	-6.495269e-02	-1.344271e-02
73	1.380613e+05	9.124996e+01	3.012556e+00	1.417589e+00	3.169531e-03	4.737687e-01	4.097242e-01	3.216703e-01	-6.125530e-03	-6.346948e-02	-1.216652e-02
74	5.938868e+03	9.374991e+01	3.073819e+00	1.429512e+00	-2.743103e-03	4.749114e-01	4.081396e-01	3.227614e-01	-4.598821e-03	-6.560066e-02	-1.274564e-02
75	1.380611e+05	9.374995e+01	3.071965e+00	1.429106e+00	-2.638083e-03	4.721329e-01	4.093342e-01	3.209260e-01	-6.889062e-03	-6.273606e-02	-1.140827e-02
76	5.938868e+03	9.624992e+01	3.135225e+00	1.441778e+00	2.026465e-03	4.758237e-01	4.064249e-01	3.219682e-01	-5.520327e-03	-6.579120e-02	-1.192101e-02
77	1.380611e+05	9.624971e+01	3.132292e+00	1.440440e+00	2.228884e-03	4.704034e-01	4.085322e-01	3.194109e-01	-7.145703e-03	-6.210842e-02	-1.061743e-02
78	5.938868e+03	9.874995e+01	3.196986e+00	1.455032e+00	-2.064853e-03	4.769797e-01	4.054717e-01	3.204709e-01	-6.222103e-03	-6.524359e-02	-1.146058e-02
79	1.380611e+05	9.875003e+01	3.193361e+00	1.452848e+00	-1.857669e-03	4.702674e-01	4.075425e-01	3.181246e-01	-7.342287e-03	-6.147063e-02	-9.868409e-03
80	5.938876e+03	1.012499e+02	3.257444e+00	1.468710e+00	1.258650e-03	4.782221e-01	4.046115e-01	3.184227e-01	-5.936020e-03	-6.412808e-02	-1.091500e-02
81	1.380612e+05	1.012499e+02	3.254929e+00	1.466205e+00	1.578251e-03	4.709134e-01	4.066589e-01	3.164237e-01	-7.501327e-03	-6.085861e-02	-9.065535e-03
82	5.938868e+03	1.037499e+02	3.317265e+00	1.480566e+00	-1.394677e-03	4.761123e-01	4.027202e-01	3.166891e-01	-5.441496e-03	-6.277018e-02	-1.010073e-02
83	1.380612e+05	1.037502e+02	3.316247e+00	1.478957e+00	-1.318803e-03	4.698626e-01	4.048546e-01	3.148350e-01	-6.959387e-03	-6.027400e-02	-8.388804e-03
84	5.938868e+03	1.062499e+02	3.376260e+00	1.491723e+00	1.274028e-03	4.717224e-01	4.009282e-01	3.145181e-01	-4.403123e-03	-6.124527e-02	-8.947568e-03
85	1.380611e+05	1.062500e+02	3.376496e+00	1.490458e+00	1.118964e-03	4.676024e-01	4.029001e-01	3.129191e-01	-5.983608e-03	-5.958822e-02	-7.634104e-03
86	5.938868e+03	1.087499e+02	3.434009e+00	1.502444e+00	-6.764243e-04	4.658158e-01	3.994505e-01	3.124782e-01	-3.461485e-03	-6.003390e-02	-7.969150e-03
87	1.380612e+05	1.087498e+02	3.436723e+00	1.501207e+00	-9.807706e-04	4.642193e-01	4.006640e-01	3.112587e-01	-4.700580e-03	-5.894874e-02	-6.970298e-03
