Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
33	7.200481e+04	4.187165e+01	5.936678e+00	2.221987e-02	-6.503355e-05	9.807855e-01	6.528382e-01	5.870048e-01	-9.870484e-03	-2.190002e-01	-1.906375e-04
34	7.200483e+04	4.312818e+01	6.001803e+00	2.206099e-02	4.882759e-05	9.744704e-01	6.470304e-01	5.840495e-01	-1.264268e-02	-2.153312e-01	-1.003524e-04
35	7.200487e+04	4.438043e+01	6.065506e+00	2.196584e-02	-4.336955e-05	9.674491e-01	6.417568e-01	5.810977e-01	-1.501173e-02	-2.116065e-01	5.540606e-05
36	7.200535e+04	4.562329e+01	6.127389e+00	2.165795e-02	2.624671e-05	9.601155e-01	6.368585e-01	5.780973e-01	-1.656329e-02	-2.077285e-01	1.799390e-04
37	7.200544e+04	4.687082e+01	6.187347e+00	2.121524e-02	-2.693077e-05	9.524407e-01	6.321763e-01	5.751502e-01	-1.784394e-02	-2.038026e-01	3.141220e-04
38	7.200469e+04	4.812651e+01	6.245785e+00	2.065792e-02	1.420605e-05	9.441683e-01	6.277038e-01	5.721275e-01	-1.881791e-02	-1.998260e-01	4.457562e-04
39	7.200456e+04	4.938184e+01	6.302210e+00	1.993967e-02	-1.776784e-05	9.354177e-01	6.229144e-01	5.691473e-01	-1.935696e-02	-1.959102e-01	5.690120e-04
40	7.200462e+04	5.062828e+01	6.356885e+00	1.841705e-02	9.738306e-06	9.263345e-01	6.178694e-01	5.659769e-01	-1.974466e-02	-1.918577e-01	6.723848e-04
41	7.200468e+04	5.187123e+01	6.409777e+00	1.694296e-02	-9.051013e-06	9.170167e-01	6.128520e-01	5.627574e-01	-2.034640e-02	-1.878545e-01	8.254981e-04
42	7.200470e+04	5.312473e+01	6.460169e+00	1.607032e-02	4.009150e-06	9.078775e-01	6.083944e-01	5.594178e-01	-2.109414e-02	-1.837463e-01	9.438268e-04
43	7.200470e+04	5.438107e+01	6.508490e+00	1.527852e-02	-1.987131e-06	8.991142e-01	6.037589e-01	5.562423e-01	-2.156346e-02	-1.796424e-01	1.104401e-03
44	7.200448e+04	5.563115e+01	6.554376e+00	1.449224e-02	-8.344055e-06	8.909335e-01	5.988940e-01	5.531772e-01	-2.170913e-02	-1.754403e-01	1.217559e-03
45	7.200450e+04	5.687279e+01	6.598127e+00	1.390088e-02	5.404509e-06	8.831593e-01	5.938196e-01	5.503734e-01	-2.195951e-02	-1.713010e-01	1.258418e-03
46	7.200438e+04	5.812340e+01	6.640025e+00	1.330094e-02	-1.805723e-05	8.753350e-01	5.887053e-01	5.476990e-01	-2.206269e-02	-1.671185e-01	1.221707e-03
47	7.200450e+04	5.938027e+01	6.680305e+00	1.233278e-02	2.380171e-05	8.675453e-01	5.842092e-01	5.451611e-01	-2.192042e-02	-1.629973e-01	1.121060e-03
48	7.200435e+04	6.063341e+01	6.719291e+00	1.149210e-02	-3.649442e-05	8.599501e-01	5.802404e-01	5.427257e-01	-2.159905e-02	-1.588143e-01	1.000230e-03
49	7.200438e+04	6.187754e+01	6.757022e+00	1.101025e-02	4.171055e-05	8.522937e-01	5.765076e-01	5.404828e-01	-2.087292e-02	-1.546797e-01	8.429385e-04
50	7.200430e+04	6.312449e+01	6.792863e+00	1.027618e-02	-5.221389e-05	8.448151e-01	5.727972e-01	5.383748e-01	-1.956430e-02	-1.506731e-01	7.066422e-04
51	7.200441e+04	6.437761e+01	6.827289e+00	9.597257e-03	5.796680e-05	8.372878e-01	5.690649e-01	5.365294e-01	-1.812288e-02	-1.468219e-01	6.027502e-04
52	7.200403e+04	6.562962e+01	6.860176e+00	8.969581e-03	-7.352378e-05	8.298633e-01	5.655009e-01	5.347202e-01	-1.677074e-02	-1.431407e-01	4.523967e-04
53	7.200404e+04	6.687615e+01	6.891992e+00	8.506464e-03	8.279365e-05	8.227627e-01	5.622384e-01	5.331813e-01	-1.567069e-02	-1.396454e-01	3.072435e-04
54	7.200401e+04	6.812248e+01	6.922896e+00	8.517457e-03	-1.029727e-04	8.159392e-01	5.591964e-01	5.315735e-01	-1.522153e-02	-1.363371e-01	2.134547e-04
55	7.200381e+04	6.937711e+01	6.952413e+00	8.868552e-03	1.070221e-04	8.092363e-01	5.559688e-01	5.302864e-01	-1.487025e-02	-1.332255e-01	1.374419e-04
56	7.200416e+04	7.063583e+01	6.980961e+00	9.188771e-03	-1.304922e-04	8.025157e-01	5.528283e-01	5.286875e-01	-1.457194e-02	-1.303449e-01	9.576545e-05
57	7.200420e+04	7.188792e+01	7.007162e+00	9.677513e-03	1.272449e-04	7.963560e-01	5.502908e-01	5.275942e-01	-1.419539e-02	-1.277980e-01	9.457282e-05
58	7.200418e+04	7.313151e+01	7.032951e+00	1.022511e-02	-1.582247e-04	7.902687e-01	5.481871e-01	5.255405e-01	-1.340590e-02	-1.254054e-01	1.664778e-04
59	7.200431e+04	7.437663e+01	7.056397e+00	1.041475e-02	1.355971e-04	7.840603e-01	5.457679e-01	5.244743e-01	-1.231411e-02	-1.236013e-01	2.845806e-04
60	7.200391e+04	7.562715e+01	7.079724e+00	1.023523e-02	-1.570951e-04	7.781139e-01	5.436286e-01	5.210565e-01	-1.128792e-02	-1.216183e-01	4.325718e-04
61	7.200359e+04	7.687659e+01	7.099285e+00	1.007650e-02	3.135738e-05	7.728202e-01	5.407583e-01	5.201713e-01	-1.075148e-02	-1.206772e-01	6.647710e-04
62	7.191498e+04	7.813880e+01	7.119524e+00	9.896794e-03	5.406265e-05	7.678658e-01	5.381132e-01	5.130789e-01	-1.060051e-02	-1.188101e-01	9.210463e-04
63	7.191500e+04	7.938266e+01	7.135178e+00	9.766946e-03	-6.275067e-04	7.642005e-01	5.356933e-01	5.140642e-01	-1.090393e-02	-1.189811e-01	1.238497e-03
64	5.938324e+03	8.124994e+01	7.343909e+00	3.612743e-03	-5.194181e-02	7.425116e-01	5.037384e-01	4.978143e-01	-5.193588e-02	-1.067951e-01	-9.275541e-03
65	1.380620e+05	8.124975e+01	7.146503e+00	9.314984e-03	4.499875e-03	7.506945e-01	5.148130e-01	4.965121e-01	-1.088791e-02	-1.168480e-01	2.282963e-03
66	5.938597e+03	8.374989e+01	7.375527e+00	1.127535e-02	-5.705510e-02	7.433878e-01	5.052766e-01	4.944312e-01	-5.791016e-02	-1.056119e-01	-8.654183e-03
67	1.380618e+05	8.375011e+01	7.185990e+00	8.482181e-03	-4.001367e-04	7.492701e-01	5.136715e-01	4.938368e-01	-1.401368e-02	-1.145159e-01	3.006253e-03
68	5.938600e+03	8.624986e+01	7.404170e+00	1.867179e-02	-5.303402e-02	7.424564e-01	5.040940e-01	4.927495e-01	-6.178955e-02	-1.074732e-01	-7.016375e-03
69	1.380615e+05	8.625041e+01	7.224734e+00	8.982111e-03	4.577228e-03	7.467551e-01	5.128337e-01	4.925388e-01	-1.782813e-02	-1.155702e-01	3.277405e-03
70	5.938610e+03	8.874984e+01	7.429122e+00	2.499209e-02	-5.663493e-02	7.439392e-01	5.029566e-01	4.927210e-01	-6.301223e-02	-1.091650e-01	-5.595368e-03
71	1.380614e+05	8.874982e+01	7.261450e+00	8.827226e-03	5.176970e-04	7.463284e-01	5.127454e-01	4.943945e-01	-2.046472e-02	-1.154157e-01	3.406173e-03
72	5.938598e+03	9.124986e+01	7.451874e+00	2.851071e-02	-5.209738e-02	7.451020e-01	5.036311e-01	4.928573e-01	-6.396558e-02	-1.126713e-01	-4.537051e-03
73	1.380614e+05	9.125008e+01	7.295881e+00	7.593394e-03	3.853515e-03	7.472337e-01	5.140767e-01	4.967765e-01	-2.176892e-02	-1.171291e-01	3.262197e-03
74	5.938597e+03	9.374988e+01	7.471474e+00	3.092681e-02	-5.268008e-02	7.476105e-01	5.068832e-01	4.935487e-01	-6.436028e-02	-1.165792e-01	-4.091008e-03
75	1.380613e+05	9.375002e+01	7.328365e+00	5.621107e-03	9.076566e-04	7.496322e-01	5.168362e-01	4.992319e-01	-2.090483e-02	-1.189781e-01	3.079947e-03
76	5.938596e+03	9.624986e+01	7.491012e+00	3.244380e-02	-4.727725e-02	7.500543e-01	5.114898e-01	4.947325e-01	-6.247269e-02	-1.209176e-01	-3.944569e-03
77	1.380612e+05	9.625031e+01	7.360903e+00	3.805698e-03	3.189160e-03	7.532378e-01	5.204034e-01	5.010241e-01	-1.748118e-02	-1.215257e-01	2.948979e-03
78	5.938598e+03	9.874986e+01	7.512493e+00	3.382931e-02	-4.594479e-02	7.524285e-01	5.156066e-01	4.954304e-01	-5.976536e-02	-1.248106e-01	-3.424518e-03
79	1.380611e+05	9.874992e+01	7.393196e+00	2.681755e-03	9.804560e-04	7.581816e-01	5.235372e-01	5.022334e-01	-1.433401e-02	-1.242996e-01	2.833922e-03
80	5.938605e+03	1.012499e+02	7.535237e+00	3.407916e-02	-4.052036e-02	7.551301e-01	5.163383e-01	4.963471e-01	-5.615713e-02	-1.281377e-01	-2.246454e-03
81	1.380611e+05	1.012500e+02	7.425508e+00	2.235029e-03	2.587899e-03	7.646413e-01	5.255088e-01	5.029287e-01	-1.160243e-02	-1.271727e-01	2.734862e-03
82	5.938598e+03	1.037499e+02	7.561023e+00	3.518725e-02	-3.854787e-02	7.566477e-01	5.146593e-01	4.975491e-01	-5.422767e-02	-1.316297e-01	-1.575622e-03
